index,index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
3583,1763,462642,Male,Yes,39,No,Executive,,Average,7.0,Cat_4,0.0
1607,1188,460776,Female,Yes,47,Yes,,2.0,Low,1.0,,0.0
3910,6993,467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,0.0
2867,1973,459338,Male,Yes,88,No,Executive,,Low,,Cat_6,0.0
2098,2893,462220,Female,No,18,No,Healthcare,7.0,Low,3.0,Cat_4,0.0
4702,4912,460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,1.0
6122,2450,467302,Male,No,26,Yes,Executive,9.0,Low,4.0,Cat_6,0.0
2496,2779,465857,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,1.0
5033,6462,464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,1.0
1367,3415,463530,Female,No,32,No,Entertainment,12.0,Low,5.0,Cat_6,0.0
4530,5103,465262,Male,Yes,60,Yes,Entertainment,7.0,Average,4.0,Cat_2,1.0
4019,6235,462884,Female,Yes,55,No,Artist,1.0,Low,2.0,Cat_3,1.0
344,1563,460009,Male,No,46,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
2507,5540,459806,Female,Yes,50,No,Engineer,1.0,Average,4.0,Cat_6,1.0
6193,795,463404,Male,Yes,29,No,Doctor,,High,2.0,Cat_3,1.0
42,7083,467469,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_4,0.0
3986,4156,467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,Cat_6,1.0
4581,7225,461887,Female,No,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,0.0
3815,7573,462192,Female,No,23,No,Healthcare,0.0,Low,6.0,Cat_4,0.0
6010,7280,467498,Male,Yes,56,Yes,Lawyer,,Low,3.0,Cat_1,0.0
2482,839,467962,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,0.0
2136,11,464942,Male,No,19,No,Healthcare,4.0,Low,4.0,Cat_4,0.0
1300,7998,466273,Female,No,82,No,Lawyer,0.0,Low,3.0,Cat_6,0.0
6154,4464,464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
3405,6596,463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4,1.0
605,6692,461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_3,0.0
5541,2425,460995,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,0.0
2666,3229,460712,Male,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,0.0
1289,6958,466912,Male,Yes,68,Yes,Engineer,0.0,Low,1.0,Cat_6,0.0
5665,6544,460234,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,0.0
1006,7994,459718,Male,Yes,65,Yes,Executive,1.0,Low,1.0,Cat_6,1.0
2653,551,460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4,0.0
5242,6932,462752,Female,No,26,No,Healthcare,,Low,1.0,Cat_6,0.0
4770,4757,464899,Female,No,22,,Healthcare,8.0,Low,5.0,Cat_4,0.0
6339,6193,459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6,1.0
2381,3747,466323,Male,No,28,No,Doctor,4.0,Low,1.0,Cat_3,1.0
5779,4664,466253,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,0.0
225,6146,464657,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_3,0.0
5280,1392,465848,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_7,0.0
6259,2348,467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
3074,1893,465316,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_4,0.0
1302,1002,460677,Female,,49,No,Healthcare,2.0,Average,2.0,Cat_3,0.0
2616,1307,466988,Female,No,72,Yes,Lawyer,0.0,Low,,Cat_6,1.0
2195,5802,463435,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,0.0
3646,6020,465407,Female,No,27,Yes,Homemaker,3.0,Low,7.0,Cat_6,0.0
4673,7204,465893,Female,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,1.0
1466,488,462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,Cat_2,1.0
4527,525,467204,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_6,0.0
1013,3215,466562,Female,No,18,No,Healthcare,5.0,Low,4.0,Cat_6,0.0
192,7412,459869,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
5489,2496,459983,Female,Yes,50,Yes,Artist,2.0,Low,1.0,Cat_6,1.0
837,4242,464964,Female,Yes,71,No,Artist,,High,2.0,Cat_4,1.0
967,178,467896,Female,No,22,No,Healthcare,4.0,Low,3.0,Cat_6,0.0
1440,7979,459088,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,0.0
561,6130,459642,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,1.0
6036,840,464025,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_6,0.0
2424,5095,463306,Female,Yes,60,Yes,Engineer,1.0,High,4.0,Cat_3,1.0
336,168,465301,Female,Yes,40,Yes,Artist,0.0,Low,3.0,Cat_3,1.0
2852,4991,461240,Female,No,45,No,Marketing,1.0,Low,1.0,Cat_6,0.0
976,6788,459570,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_6,0.0
4022,6815,467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6,1.0
4278,2162,462822,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
889,6401,459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,1.0
4046,773,463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0,Cat_6,1.0
5689,121,461011,Male,Yes,55,No,Executive,1.0,High,4.0,Cat_3,1.0
220,4273,466513,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
3518,7149,464369,Male,Yes,36,Yes,Executive,1.0,High,4.0,Cat_6,1.0
5537,6936,461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,Cat_6,0.0
1102,2243,461370,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6,0.0
3964,327,464184,Female,Yes,39,No,Engineer,4.0,Average,2.0,Cat_6,1.0
5366,2486,464821,Female,Yes,56,No,,0.0,Low,1.0,Cat_4,0.0
3905,5252,464387,Female,No,27,Yes,Artist,9.0,Low,5.0,Cat_6,1.0
6074,3382,464681,Female,Yes,25,No,Engineer,4.0,Average,5.0,Cat_4,0.0
2763,2154,463090,Female,Yes,55,No,Engineer,3.0,Average,2.0,Cat_6,1.0
4894,3096,464275,Male,No,30,No,Doctor,0.0,Low,5.0,Cat_6,0.0
6235,209,464761,Female,Yes,50,No,Engineer,,Average,4.0,Cat_2,1.0
3627,4193,459596,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,1.0
4629,4317,463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,0.0
3849,1008,459393,Female,No,40,No,Healthcare,8.0,Low,3.0,Cat_3,0.0
1759,5434,464680,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
2772,5558,463486,Male,Yes,43,No,Executive,,High,8.0,Cat_4,0.0
5243,5475,460394,Female,No,32,Yes,Healthcare,9.0,Low,3.0,Cat_6,0.0
394,7561,459942,Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6,1.0
321,2374,464222,Male,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,0.0
4705,1441,466846,Male,No,18,No,Healthcare,2.0,Low,4.0,Cat_2,0.0
4784,7336,462132,Male,Yes,47,,Artist,4.0,Low,1.0,Cat_6,1.0
1446,7394,463491,Male,Yes,27,Yes,Doctor,9.0,Average,3.0,Cat_6,0.0
474,5290,462114,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
2023,673,458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6,0.0
702,2760,465033,Female,Yes,56,Yes,,0.0,Average,2.0,Cat_6,1.0
4741,7824,466535,Male,No,26,Yes,Artist,8.0,Low,1.0,Cat_6,0.0
2807,4478,466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,1.0
3651,3986,459091,Male,Yes,67,Yes,Artist,0.0,Average,6.0,Cat_1,1.0
1264,6657,464687,Male,Yes,36,Yes,Artist,9.0,Average,5.0,Cat_4,0.0
4612,6707,464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
2730,7242,459346,Male,Yes,47,Yes,Executive,0.0,Average,5.0,Cat_2,1.0
4170,5211,467285,Male,Yes,53,No,Executive,,High,4.0,Cat_6,1.0
284,7821,466886,Female,No,40,No,Marketing,1.0,Low,1.0,Cat_6,0.0
4237,6006,461910,Male,Yes,31,Yes,Artist,,Average,2.0,Cat_2,1.0
5840,217,462691,Male,Yes,25,No,Doctor,,Average,2.0,Cat_4,1.0
5511,4899,460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,1.0
5039,888,464121,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_6,1.0
2356,6580,462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Cat_2,1.0
4755,1039,463718,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,0.0
5983,3940,462804,Male,Yes,39,No,Executive,5.0,High,3.0,Cat_4,0.0
1422,4511,462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,1.0
2270,4686,463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,0.0
2416,3137,461810,Female,Yes,62,Yes,Homemaker,1.0,Low,1.0,Cat_2,1.0
446,7549,459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,1.0
479,7660,460854,Female,No,22,No,Marketing,1.0,Low,2.0,Cat_1,0.0
5056,4393,460233,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,0.0
5633,2725,462864,Female,No,30,Yes,Healthcare,12.0,Low,6.0,Cat_6,0.0
5488,7853,465784,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_3,0.0
6303,5227,467069,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
6390,3942,464224,Male,Yes,65,No,Engineer,1.0,High,2.0,Cat_6,1.0
1224,2446,464915,Male,Yes,41,Yes,Executive,,High,4.0,Cat_4,1.0
2081,5850,463169,Female,Yes,85,Yes,Lawyer,0.0,Low,1.0,Cat_3,0.0
2749,7153,467347,Female,No,32,No,Entertainment,,Low,4.0,Cat_6,0.0
1307,2462,462199,Female,No,33,No,Healthcare,8.0,Low,3.0,,0.0
3613,2267,460318,Male,No,30,Yes,Entertainment,14.0,Low,3.0,Cat_6,0.0
2451,5876,465884,Male,Yes,37,Yes,Executive,6.0,High,3.0,Cat_6,0.0
5131,5720,466382,Female,Yes,52,Yes,Engineer,4.0,High,2.0,Cat_4,1.0
4043,6139,465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,1.0
5237,3488,459333,Male,No,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,0.0
2847,6216,467791,Male,No,21,No,Doctor,0.0,Low,5.0,Cat_7,0.0
139,3682,459735,Female,No,43,No,Artist,,Low,1.0,Cat_6,1.0
272,1608,463990,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4,1.0
1567,6885,459440,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
420,1191,461503,Female,No,31,Yes,Artist,9.0,Low,2.0,Cat_6,1.0
4917,16,466865,Female,No,32,No,Homemaker,9.0,Low,5.0,Cat_3,0.0
2479,1456,463629,Male,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
324,3684,461853,Male,No,20,No,Healthcare,6.0,Low,3.0,Cat_6,0.0
5263,1226,459636,Male,No,30,Yes,Entertainment,14.0,Low,1.0,Cat_6,0.0
5829,3326,460494,Female,No,28,No,Marketing,1.0,Low,4.0,Cat_3,0.0
2511,2724,459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
2834,1926,467465,Male,No,19,No,Healthcare,,Low,6.0,Cat_6,0.0
2171,4336,460235,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
4335,2007,463113,Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6,0.0
765,2417,459345,Female,Yes,39,Yes,Artist,3.0,Low,1.0,Cat_6,1.0
2546,233,461282,Male,No,21,No,Healthcare,0.0,Low,4.0,,0.0
5717,6155,459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0,,1.0
2779,2748,467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6,0.0
3887,3285,463134,Male,No,29,Yes,Entertainment,,Low,1.0,Cat_6,0.0
1988,1014,461460,Male,Yes,43,Yes,Executive,7.0,High,3.0,Cat_6,1.0
2073,853,467362,Male,Yes,73,No,Executive,1.0,Low,1.0,Cat_6,1.0
6246,6603,462012,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7,1.0
2971,3341,463770,Male,No,25,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
2293,4460,463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,1.0
5453,4948,464780,Female,No,32,No,Engineer,1.0,Low,9.0,Cat_4,0.0
2535,158,466495,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
2963,1170,465174,Female,Yes,70,Yes,Entertainment,1.0,High,2.0,Cat_6,1.0
3378,1568,463672,Male,No,32,Yes,Engineer,,Low,3.0,Cat_6,0.0
3509,449,462417,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,0.0
926,570,467971,Female,No,31,Yes,Artist,1.0,Low,4.0,Cat_6,0.0
233,3338,464263,Female,Yes,88,Yes,Lawyer,1.0,Low,,Cat_6,0.0
5861,5978,461042,Male,No,19,No,Healthcare,0.0,Low,,Cat_4,0.0
4009,956,467523,Male,No,20,No,Healthcare,,Low,4.0,Cat_4,0.0
3548,2161,461205,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_2,0.0
3742,3876,460675,Female,No,32,Yes,Engineer,,Low,,Cat_3,0.0
235,4680,464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,0.0
2140,7662,461694,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_4,0.0
5935,1569,459230,Male,Yes,43,No,Artist,7.0,High,4.0,Cat_6,1.0
2605,6798,459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,Cat_6,1.0
844,6961,463728,Female,Yes,30,No,Doctor,1.0,Average,6.0,Cat_6,1.0
1765,3513,465134,Female,Yes,55,Yes,Entertainment,1.0,Average,5.0,Cat_6,1.0
1352,2423,463415,Female,No,28,Yes,Healthcare,,Low,5.0,Cat_6,1.0
3059,4873,463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,1.0
5699,2022,461355,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,0.0
3303,3257,465514,Male,No,27,Yes,Entertainment,1.0,Low,5.0,Cat_4,0.0
1493,5059,467310,Female,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,1.0
260,4997,459879,Female,No,26,Yes,Healthcare,,Low,1.0,Cat_6,0.0
3882,7265,467772,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_6,0.0
725,922,465573,Male,Yes,41,No,Artist,1.0,Average,6.0,Cat_6,1.0
3147,3596,463236,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,0.0
1501,6844,467300,Female,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
2771,5769,459925,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_4,0.0
3515,2672,459651,Male,Yes,87,Yes,Lawyer,,Low,1.0,Cat_6,1.0
4957,1021,460182,Female,Yes,43,Yes,Artist,2.0,Average,3.0,Cat_6,1.0
2006,3677,465773,Male,No,29,No,Entertainment,8.0,Low,4.0,Cat_6,0.0
549,6786,465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,0.0
5288,1324,464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6,0.0
5454,1103,460980,Male,No,26,No,Entertainment,1.0,Low,3.0,Cat_3,0.0
1530,6576,459358,Female,No,56,Yes,Lawyer,,Low,2.0,Cat_6,0.0
695,4992,461357,Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,0.0
3811,3549,466249,Female,No,18,No,Healthcare,8.0,Low,4.0,Cat_4,0.0
3680,5782,459696,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,1.0
4947,3362,465552,Female,,23,No,Healthcare,0.0,Low,7.0,Cat_6,0.0
3683,7034,459967,Male,No,27,Yes,Entertainment,9.0,Low,3.0,Cat_6,1.0
1015,1832,460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6,0.0
4783,7496,467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,0.0
4500,6744,465912,Female,No,63,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
1544,526,467320,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_2,0.0
3454,2741,460382,Male,Yes,32,No,Marketing,4.0,Low,3.0,Cat_6,0.0
4786,3503,465212,Male,Yes,46,Yes,Executive,,High,4.0,Cat_3,1.0
286,3186,460476,Male,Yes,52,No,Doctor,,Average,4.0,Cat_3,1.0
6359,7312,464413,Female,Yes,36,Yes,Engineer,0.0,Low,1.0,Cat_3,1.0
370,4248,459711,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6,0.0
1692,7879,463018,Female,No,40,Yes,Homemaker,9.0,Low,1.0,Cat_6,0.0
305,5811,459559,Female,Yes,39,No,Engineer,,Average,3.0,Cat_6,0.0
833,2515,459400,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,1.0
1838,2922,463363,Male,No,20,No,Healthcare,1.0,Low,4.0,,0.0
3422,728,467795,Male,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,0.0
1533,4607,466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,0.0
5869,5905,466578,Male,No,45,No,Artist,2.0,Low,1.0,Cat_6,1.0
3669,2184,460728,Female,,39,Yes,Artist,0.0,Low,1.0,Cat_7,1.0
5231,3685,465345,Female,No,40,Yes,Artist,0.0,Low,,Cat_6,1.0
2552,3944,463223,Female,No,22,No,Entertainment,,Low,3.0,Cat_6,0.0
6315,4469,461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,0.0
4886,3370,464388,Female,No,30,No,Engineer,11.0,Low,1.0,Cat_4,0.0
285,5501,463238,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,0.0
4485,4226,459031,Male,Yes,43,No,Executive,1.0,High,5.0,Cat_4,1.0
742,7087,460960,Male,Yes,48,Yes,Entertainment,6.0,Low,2.0,Cat_7,1.0
2295,1743,467238,Female,No,31,No,Doctor,6.0,Low,4.0,Cat_6,0.0
5913,2971,461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,0.0
4845,5440,461348,Male,Yes,35,Yes,Healthcare,1.0,Low,1.0,Cat_6,0.0
3753,5308,467776,Female,No,25,Yes,Doctor,0.0,Low,4.0,Cat_6,0.0
3705,6939,463924,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5,1.0
3733,4775,467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,0.0
2934,1690,461320,Female,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
134,2276,459824,Male,No,38,Yes,Entertainment,8.0,Low,1.0,Cat_6,0.0
6071,294,462331,Female,No,31,No,Entertainment,0.0,Low,2.0,Cat_6,0.0
638,7567,467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,0.0
3361,5313,467138,Female,No,26,No,Homemaker,13.0,Low,1.0,Cat_6,0.0
4885,3976,462613,Female,Yes,35,No,Engineer,0.0,Average,5.0,Cat_4,0.0
5756,563,460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,Cat_6,0.0
2476,3482,459549,Male,No,22,No,Healthcare,9.0,Low,5.0,Cat_4,0.0
1406,972,466827,Male,Yes,37,No,Entertainment,0.0,Average,4.0,Cat_3,0.0
3184,5518,465399,Male,No,39,Yes,Entertainment,1.0,Low,1.0,Cat_4,1.0
1350,3352,461455,Female,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
6348,4633,465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,0.0
966,7277,463115,Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,Cat_6,0.0
2600,79,466567,Female,No,49,Yes,,1.0,Low,1.0,Cat_6,0.0
5365,4837,461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
3401,5846,467871,Female,No,29,No,Marketing,4.0,Low,3.0,Cat_6,1.0
681,6556,461212,Female,No,30,No,Homemaker,10.0,Low,6.0,Cat_6,0.0
5654,4908,462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,1.0
1853,254,465425,Female,No,31,No,Engineer,1.0,Low,4.0,Cat_6,1.0
2397,805,462758,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
19,6096,460703,Female,Yes,30,Yes,Engineer,8.0,Average,5.0,Cat_4,0.0
5798,1820,462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4,1.0
2470,1334,465820,Female,,30,Yes,,,Average,4.0,Cat_4,1.0
5180,912,462835,Male,Yes,59,No,Engineer,,Average,4.0,Cat_6,1.0
3207,6736,462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,1.0
6381,5925,460807,Male,No,29,No,Healthcare,1.0,Low,6.0,Cat_6,0.0
2208,1310,462258,Male,No,25,No,Doctor,1.0,Low,4.0,Cat_6,0.0
51,1110,466320,Female,No,40,Yes,Engineer,9.0,Low,2.0,Cat_4,1.0
3541,3560,464151,Male,No,40,Yes,Doctor,12.0,Low,1.0,Cat_2,0.0
2020,4221,461802,Male,No,37,Yes,Artist,1.0,Low,4.0,Cat_6,1.0
4598,73,460191,Female,No,33,No,Healthcare,8.0,Low,4.0,Cat_6,0.0
5179,7870,462301,Female,No,27,No,,12.0,Low,3.0,Cat_6,0.0
2596,6872,463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6,0.0
5503,3351,460285,Female,No,57,Yes,Doctor,0.0,Low,2.0,Cat_6,1.0
2361,6831,467661,Female,Yes,45,Yes,Artist,,High,,Cat_6,1.0
3983,2139,466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,1.0
17,1536,464446,Female,Yes,50,Yes,Engineer,0.0,Low,,Cat_6,1.0
3784,8000,462851,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
3850,330,465432,Female,Yes,58,Yes,Engineer,0.0,Average,4.0,Cat_4,1.0
6435,3588,462631,Female,Yes,35,No,Engineer,2.0,High,4.0,Cat_4,0.0
3044,7952,462684,Female,No,32,No,Healthcare,7.0,Low,4.0,Cat_6,0.0
443,4461,467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
3440,2483,463079,Female,No,35,No,Marketing,,Low,,Cat_3,0.0
2001,4677,459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
785,4001,465506,Male,Yes,43,Yes,Entertainment,1.0,Average,4.0,Cat_4,1.0
1146,2662,467331,Male,No,27,No,Healthcare,3.0,Low,4.0,Cat_6,0.0
6072,5398,461047,Female,,18,No,Healthcare,1.0,Average,3.0,Cat_7,0.0
6211,4646,460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
4068,515,465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
6019,3678,464984,Male,No,32,Yes,Artist,1.0,Low,1.0,Cat_6,0.0
1187,6334,466154,Female,Yes,45,Yes,Artist,1.0,Average,5.0,Cat_3,1.0
3602,2214,463627,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4,0.0
3709,4449,464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,1.0
4963,8049,461292,Female,Yes,81,No,Lawyer,,High,2.0,Cat_3,0.0
3800,4321,461253,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,0.0
2101,7725,467357,Male,Yes,60,Yes,,0.0,Low,2.0,Cat_6,0.0
4723,6839,463379,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,0.0
4339,1504,466591,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
2921,6071,461109,Male,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_3,0.0
2532,2479,467256,Male,No,33,No,Healthcare,0.0,Low,4.0,Cat_2,1.0
4626,4966,467502,Female,No,26,No,Healthcare,,Low,6.0,Cat_7,0.0
4913,1745,463654,Female,No,39,No,Engineer,4.0,Low,3.0,Cat_3,0.0
6362,7371,461677,Male,No,32,Yes,Healthcare,8.0,Low,,Cat_6,0.0
627,7736,462821,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_1,0.0
2457,3785,465195,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6,1.0
1076,4763,464063,Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6,0.0
1261,7474,467453,Male,No,49,No,Healthcare,,Low,1.0,Cat_6,0.0
4856,5289,463698,Female,Yes,53,No,Engineer,0.0,Average,2.0,Cat_6,1.0
4008,1881,465485,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,0.0
642,4573,460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,0.0
2466,921,466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
5429,7970,464739,Male,Yes,67,Yes,Artist,1.0,Low,1.0,Cat_4,1.0
4380,5914,464465,Female,Yes,37,Yes,Artist,,Average,6.0,Cat_3,1.0
1536,4955,467444,Female,Yes,40,Yes,Artist,,Low,2.0,Cat_6,0.0
4303,618,459115,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4,0.0
1321,2898,462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,1.0
415,787,466727,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,1.0
74,3381,464844,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_4,0.0
6343,1449,462576,Female,No,21,No,Healthcare,9.0,Low,4.0,Cat_3,0.0
5120,4084,461119,Female,No,23,No,Healthcare,6.0,Low,3.0,Cat_3,0.0
5684,5598,462584,Female,Yes,40,No,Entertainment,0.0,Low,4.0,Cat_4,0.0
794,669,463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,Cat_6,0.0
809,6476,462606,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4,0.0
1837,2409,460783,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,1.0
6234,2594,462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2,0.0
4142,801,459518,Male,Yes,60,,,,Average,4.0,Cat_6,1.0
5594,277,462075,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
6187,5487,463221,Male,No,22,No,Healthcare,,Low,3.0,Cat_6,0.0
1329,660,467459,Male,Yes,40,Yes,Executive,,High,5.0,Cat_6,1.0
1199,1047,460475,Male,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_3,0.0
2918,469,460882,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3,0.0
1433,5514,462497,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
