,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
4037,460415,Female,No,59,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
4039,459432,Male,Yes,84,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
4040,464241,Female,Yes,89,,Artist,1.0,High,2.0,Cat_6,C
4041,467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,A
4042,466933,Female,Yes,52,No,Engineer,0.0,Low,,Cat_4,A
4043,465035,Female,Yes,74,Yes,Lawyer,12.0,High,2.0,Cat_6,C
4044,461415,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
4045,461957,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
4046,465523,Female,Yes,45,Yes,Engineer,0.0,High,5.0,Cat_6,C
4048,465279,Male,Yes,53,Yes,Healthcare,0.0,High,4.0,Cat_6,A
4049,463782,Female,No,29,Yes,Artist,8.0,Low,1.0,Cat_6,A
4051,465489,Female,No,50,Yes,Engineer,1.0,Low,5.0,Cat_6,A
4053,460154,Male,No,29,Yes,Entertainment,8.0,Low,4.0,Cat_6,C
4054,459753,Male,Yes,40,Yes,Marketing,,Average,2.0,Cat_2,A
4059,465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4,C
4060,459516,Female,,63,Yes,Artist,,Average,2.0,Cat_6,C
4061,465965,Female,Yes,41,No,Marketing,8.0,Low,2.0,Cat_6,A
4062,460907,Male,Yes,82,No,Lawyer,1.0,High,3.0,Cat_6,A
4063,467314,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_6,C
4064,459951,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
4065,467295,Male,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
4066,466212,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
4067,463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,Cat_2,C
4069,467541,Male,Yes,43,Yes,Artist,1.0,High,3.0,Cat_6,A
4071,463634,Female,No,30,Yes,Doctor,0.0,Low,3.0,Cat_6,A
4073,460550,Female,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_3,C
4075,462964,Male,Yes,39,No,Artist,7.0,Average,3.0,Cat_6,C
4079,466377,Male,Yes,62,Yes,,8.0,Average,2.0,Cat_6,C
4080,464796,Male,Yes,43,No,Marketing,3.0,High,4.0,Cat_4,A
4085,463441,Male,Yes,42,Yes,Artist,8.0,High,4.0,Cat_6,C
4087,463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,Cat_6,C
4088,467877,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
4091,461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
4092,461966,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,C
4093,463398,Male,No,29,No,Marketing,9.0,Low,4.0,Cat_3,C
4095,464433,Male,No,33,Yes,Artist,,Low,,Cat_2,A
4098,464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
4099,464252,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6,C
4100,463463,Male,Yes,32,No,Doctor,0.0,Low,2.0,Cat_6,A
4105,460847,Male,No,27,Yes,Artist,1.0,Low,3.0,Cat_6,A
4106,463222,Female,No,36,Yes,Healthcare,2.0,Low,,Cat_6,A
4108,461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,C
4109,467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,Cat_7,A
4112,459594,Female,Yes,42,Yes,Artist,5.0,Low,1.0,Cat_6,A
4113,464147,Male,Yes,41,Yes,Artist,0.0,High,3.0,Cat_6,C
4115,464119,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
4116,463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
4117,465706,Female,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
4118,459826,Female,No,31,No,,,Low,1.0,Cat_7,C
4120,463596,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
4122,462867,Male,Yes,28,No,Artist,1.0,Low,2.0,Cat_6,A
4124,464295,Female,No,30,No,Healthcare,7.0,Low,6.0,Cat_4,C
4125,460067,Female,No,39,Yes,Entertainment,11.0,Low,1.0,Cat_6,A
4126,467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4127,461482,Female,No,52,Yes,Artist,9.0,Low,1.0,Cat_6,C
4129,459796,Male,Yes,66,Yes,Artist,,Average,3.0,Cat_6,C
4130,463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
4131,462278,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4137,461216,Female,No,43,No,,,Low,,Cat_6,A
4138,464298,Male,No,26,No,Doctor,1.0,Low,1.0,Cat_6,A
4140,467973,Female,Yes,66,Yes,Engineer,0.0,Average,3.0,Cat_6,A
4141,467731,Male,Yes,56,Yes,Artist,,Average,4.0,Cat_6,C
4143,463166,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,A
4144,465944,Female,Yes,36,No,Engineer,4.0,High,3.0,Cat_7,A
4148,467366,Male,No,42,Yes,Artist,,Low,1.0,Cat_4,A
4151,466216,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,A
4154,461736,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
4155,460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_7,A
4157,464770,Female,No,38,No,Engineer,,Low,1.0,Cat_4,A
4159,461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,A
4160,464254,Male,Yes,63,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
4165,459792,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,A
4169,459415,Male,No,26,No,Doctor,0.0,Low,4.0,Cat_6,A
4171,467895,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4172,459838,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,C
4173,463695,Female,No,30,Yes,Doctor,1.0,Low,4.0,Cat_2,A
4174,464512,Male,Yes,43,No,Executive,8.0,Low,3.0,Cat_6,A
4176,462511,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4179,466194,Male,Yes,89,No,Lawyer,0.0,Low,1.0,Cat_6,A
4182,462932,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,Cat_6,A
4183,461297,Male,Yes,69,No,Lawyer,0.0,High,2.0,Cat_6,C
4184,464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
4185,459416,Male,No,19,No,Artist,10.0,Low,3.0,Cat_6,A
4189,463813,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,A
4192,467846,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
4197,464503,Male,No,25,Yes,Artist,9.0,Low,3.0,Cat_6,A
4198,460242,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
4199,467014,Male,Yes,36,Yes,Executive,9.0,High,3.0,Cat_6,C
4200,466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,Cat_2,C
4203,464074,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,C
4204,463734,Male,Yes,38,No,Executive,0.0,Average,3.0,Cat_6,A
4205,466575,Female,Yes,57,Yes,Artist,7.0,Average,3.0,Cat_6,C
4206,459193,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,A
4207,462143,Male,Yes,80,No,Artist,1.0,Low,2.0,Cat_6,A
4208,467700,Male,Yes,57,Yes,Entertainment,,Average,2.0,Cat_6,C
4209,467140,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
4214,463901,Male,Yes,35,No,Artist,0.0,Low,6.0,Cat_4,C
4217,459239,Male,Yes,81,No,Entertainment,1.0,Low,1.0,Cat_6,A
4218,466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,Cat_6,C
4219,464759,Female,No,38,No,Engineer,8.0,Low,1.0,Cat_4,A
4222,462527,Male,Yes,43,No,Artist,4.0,Average,2.0,Cat_6,C
4224,460933,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4231,460187,Female,No,38,Yes,Doctor,4.0,Low,3.0,Cat_6,A
4234,464787,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_4,A
4237,460813,Female,Yes,86,No,Lawyer,1.0,High,2.0,Cat_6,A
4238,462698,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4241,466278,Female,No,31,No,,0.0,Low,2.0,Cat_3,A
4244,467353,Male,Yes,26,No,Artist,3.0,Low,2.0,Cat_6,A
4247,463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6,A
4249,460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
4250,459392,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_6,C
4253,460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,Cat_6,C
4254,463126,Female,Yes,65,Yes,Artist,3.0,Average,2.0,Cat_6,C
4255,467046,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,A
4258,464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2,C
4259,464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
4260,464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
4265,459780,Female,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
4266,462031,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
4271,462420,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
4275,467160,Male,Yes,40,No,,0.0,Average,2.0,Cat_3,A
4277,461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6,C
4279,459728,Female,Yes,53,Yes,Artist,2.0,Average,4.0,Cat_6,C
4285,459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_6,C
4288,461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
4290,466160,Female,Yes,51,Yes,Engineer,1.0,Average,2.0,Cat_6,C
4293,467034,Male,Yes,89,No,Executive,0.0,High,2.0,Cat_6,A
4294,466247,Female,,51,Yes,Artist,0.0,Low,4.0,Cat_2,C
4295,465747,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,C
4298,465364,Female,No,38,Yes,Doctor,5.0,Low,5.0,Cat_2,A
4299,464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,Cat_6,C
4300,460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,Cat_6,C
4301,464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4302,461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3,A
4303,465297,Male,Yes,88,No,,,High,3.0,Cat_6,A
4304,467282,Female,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,A
4305,459790,Male,No,28,No,Doctor,10.0,Low,3.0,Cat_6,C
4308,459398,Female,Yes,60,No,Lawyer,,High,2.0,Cat_6,C
4311,461956,Female,No,31,Yes,Artist,2.0,Low,,Cat_6,A
4312,460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,Cat_6,A
4315,461234,Female,No,53,Yes,Artist,3.0,Low,,Cat_4,A
4318,461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A
4319,462506,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,C
4320,466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2,A
4323,461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
4325,461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_5,C
4328,467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,Cat_6,A
4330,459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4332,465576,Male,Yes,43,No,Executive,4.0,Average,5.0,Cat_4,A
4333,464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
4334,460566,Male,Yes,36,Yes,Homemaker,,Average,2.0,Cat_3,C
4339,460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
4340,463406,Male,No,33,No,Marketing,0.0,Low,4.0,Cat_3,C
4341,459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C
4342,465862,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
4344,466284,Male,Yes,46,Yes,Artist,1.0,Average,5.0,Cat_2,C
4345,464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
4346,466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2,C
4348,459206,Female,No,25,No,Artist,1.0,Low,3.0,Cat_6,C
4349,467571,Male,No,23,No,Marketing,0.0,Low,,,C
4354,467435,Female,No,30,No,Artist,0.0,Low,,Cat_6,C
4357,459827,Female,No,33,No,,,Low,1.0,Cat_7,C
4358,461859,Female,Yes,46,No,Artist,5.0,Low,5.0,Cat_6,C
4359,467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,Cat_6,C
4360,462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
4361,462787,Female,No,29,No,Artist,1.0,Low,1.0,Cat_3,A
4368,466274,Male,Yes,69,Yes,Executive,0.0,Low,,Cat_6,A
4369,467499,Male,Yes,40,Yes,Artist,,Low,3.0,Cat_6,C
4373,458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
4374,459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,Cat_6,C
4376,467947,Female,,59,Yes,Artist,1.0,Average,4.0,Cat_6,C
4377,466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,A
4379,465626,Female,No,42,Yes,Artist,7.0,Low,3.0,Cat_6,C
4380,461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C
4384,464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A
4385,465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,Cat_6,C
4391,466235,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_4,C
4392,459371,Male,Yes,35,Yes,,,Low,2.0,Cat_6,A
4395,461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,Cat_2,A
4397,461786,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4399,460124,Female,No,43,Yes,Artist,1.0,Low,3.0,Cat_6,A
4401,464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
4402,461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
4405,466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6,C
4408,464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,C
4411,460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A
4412,466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
4419,464330,Male,No,38,Yes,Artist,,Low,2.0,Cat_6,A
4420,467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C
4424,467825,Female,No,21,No,Marketing,1.0,Low,8.0,Cat_6,C
4425,466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
4428,467881,Female,No,33,Yes,Artist,10.0,Low,1.0,Cat_7,A
4430,459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_6,A
4431,459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6,C
4432,459302,Female,Yes,57,Yes,Artist,,Average,4.0,Cat_2,C
4433,467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4436,466074,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A
4437,461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A
4441,464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C
4442,467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
4444,465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
4446,465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A
4448,461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_4,C
4450,462537,Male,No,78,Yes,Entertainment,,Low,1.0,Cat_6,C
4452,460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4454,461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
4456,464315,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C
4458,459259,Male,Yes,74,Yes,Lawyer,,High,2.0,Cat_6,C
4462,466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_2,C
4465,464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
4471,463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
4472,460579,Female,Yes,38,No,Engineer,0.0,Average,5.0,Cat_3,A
4473,462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C
4475,464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
4476,463335,Male,No,27,Yes,Doctor,,Low,1.0,Cat_4,A
4477,467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
4480,462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4,A
4482,459543,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A
4485,466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5,A
4486,463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,C
4487,465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C
4488,463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6,A
4493,466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
4494,462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
4495,462496,Male,Yes,45,No,Artist,1.0,Average,3.0,Cat_6,A
4496,461782,Female,Yes,45,Yes,Artist,,High,5.0,Cat_6,C
4498,460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,A
4501,459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
4503,459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4504,465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
4505,461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C
4506,462512,Female,Yes,28,No,Entertainment,,Average,2.0,Cat_4,A
4508,464216,Male,Yes,51,Yes,Artist,,High,3.0,Cat_6,A
4509,463279,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_3,A
4514,459786,Male,Yes,57,No,Marketing,1.0,High,3.0,Cat_6,A
4515,467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4516,460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C
4517,461682,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,C
4518,466979,Female,Yes,39,Yes,Homemaker,,Low,1.0,Cat_3,A
4519,467077,Male,,61,Yes,Artist,1.0,Average,5.0,Cat_6,C
4521,463896,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,C
4527,467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,C
4528,466041,Female,Yes,52,,Engineer,1.0,Low,1.0,Cat_4,A
4530,465697,Female,Yes,47,No,Artist,7.0,Low,1.0,Cat_6,C
4531,465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
4533,467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C
4537,467915,Female,No,23,No,Doctor,0.0,Low,4.0,Cat_6,C
4540,459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A
4542,465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C
4544,460537,Female,No,33,Yes,Artist,0.0,Low,3.0,Cat_3,A
4548,466319,Female,,29,No,Healthcare,1.0,Low,4.0,Cat_6,C
4549,465801,Male,,37,Yes,Doctor,8.0,Low,6.0,Cat_6,C
4554,463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
4559,465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A
4560,459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6,A
4562,459223,Female,Yes,47,Yes,Doctor,1.0,Average,4.0,Cat_6,C
4564,466882,Male,No,36,Yes,Artist,0.0,Low,,Cat_6,A
4566,462296,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,C
4567,466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,C
4568,462043,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_6,C
4569,466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,Cat_6,C
4572,460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,A
4575,463902,Female,Yes,41,Yes,Entertainment,,Average,4.0,Cat_6,C
4576,462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6,C
4578,467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A
4579,462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6,A
4580,466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_7,C
4581,464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,Cat_5,C
4582,465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C
4583,466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,C
4585,464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C
4586,467391,Male,Yes,84,Yes,Lawyer,,Low,1.0,Cat_6,C
4588,460892,Male,Yes,43,Yes,Engineer,,Average,4.0,Cat_7,A
4589,459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A
4593,460739,Male,Yes,41,Yes,Executive,,High,5.0,Cat_6,A
4595,462148,Male,Yes,62,Yes,Artist,0.0,Average,,Cat_4,C
4596,462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,Cat_6,C
4603,460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C
4604,459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,A
4606,462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A
4610,464422,Male,No,59,No,Entertainment,,Low,1.0,Cat_3,A
4613,460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
4615,466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C
4619,464249,Male,Yes,80,No,Lawyer,,High,2.0,Cat_6,C
4622,466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A
4624,459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C
4625,463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A
4629,464986,Male,Yes,67,No,Lawyer,,High,2.0,Cat_6,A
4630,462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,C
4635,467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
4638,459314,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_6,C
4640,466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4641,459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A
4642,459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
4643,465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A
4644,466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A
4649,466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4651,463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A
4652,461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C
4657,460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
4659,466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
4662,460564,Female,Yes,28,,Homemaker,6.0,Average,3.0,Cat_3,C
4665,463760,Female,No,27,No,Doctor,1.0,Low,,,A
4666,461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2,A
4667,462733,Male,Yes,55,No,Artist,0.0,Average,2.0,Cat_6,C
4668,466146,Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6,C
4674,462962,Female,Yes,37,Yes,Artist,4.0,Low,1.0,Cat_3,A
4675,465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
4681,459271,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,A
4684,466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,C
4685,462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,A
4691,461146,Male,Yes,56,Yes,Entertainment,0.0,Low,2.0,Cat_3,C
4692,462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C
4693,460355,Female,No,40,Yes,Entertainment,5.0,Low,1.0,Cat_3,A
4696,466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
4698,464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,A
4703,462140,Female,Yes,67,No,Engineer,,Average,4.0,Cat_4,A
4704,461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
4710,463242,Female,No,26,No,Engineer,5.0,Low,2.0,Cat_6,A
4712,460371,Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6,C
4713,465180,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,C
4714,461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,A
4715,459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,C
4720,461823,Male,No,27,No,Healthcare,10.0,Low,4.0,Cat_6,C
4721,459732,Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6,A
4722,461317,Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,C
4723,461459,Female,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,A
4724,460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A
4726,466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,A
4731,465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3,A
4732,465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A
4735,466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C
4737,460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A
4738,460272,Female,No,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
4739,460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C
4740,462530,Female,Yes,37,Yes,Artist,,High,2.0,Cat_6,A
4743,459568,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
4747,463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,C
4748,467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
4750,465908,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_6,A
4753,467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6,A
