,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
4244,467353,Male,Yes,26,No,Artist,3.0,Low,2.0,Cat_6,A
4246,464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6,B
4247,463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6,A
4249,460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
4251,467887,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_1,B
4252,467743,Male,Yes,48,No,Executive,1.0,High,4.0,Cat_1,B
4255,467046,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,A
4256,463099,Male,Yes,85,Yes,Lawyer,,Low,1.0,Cat_6,B
4259,464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
4260,464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
4261,464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,Cat_4,B
4265,459780,Female,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
4273,466513,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,B
4275,467160,Male,Yes,40,No,,0.0,Average,2.0,Cat_3,A
4276,464586,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_3,B
4280,464618,Male,,35,Yes,Artist,5.0,Low,1.0,Cat_6,B
4281,462219,Male,Yes,59,No,Executive,0.0,Low,5.0,Cat_4,B
4283,459655,Male,Yes,39,Yes,Artist,1.0,Average,3.0,Cat_6,B
4291,463842,Female,Yes,48,Yes,Engineer,0.0,High,4.0,Cat_6,B
4293,467034,Male,Yes,89,No,Executive,0.0,High,2.0,Cat_6,A
4296,464203,Male,No,56,Yes,Artist,2.0,Low,1.0,Cat_6,B
4297,462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,Cat_6,B
4298,465364,Female,No,38,Yes,Doctor,5.0,Low,5.0,Cat_2,A
4302,461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3,A
4303,465297,Male,Yes,88,No,,,High,3.0,Cat_6,A
4304,467282,Female,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,A
4306,464670,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,B
4309,461136,Male,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,B
4311,461956,Female,No,31,Yes,Artist,2.0,Low,,Cat_6,A
4312,460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,Cat_6,A
4315,461234,Female,No,53,Yes,Artist,3.0,Low,,Cat_4,A
4318,461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A
4320,466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2,A
4324,464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,Cat_4,B
4327,459153,Female,Yes,75,Yes,,0.0,High,2.0,Cat_6,B
4328,467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,Cat_6,A
4329,465168,Female,Yes,59,No,Entertainment,8.0,Average,2.0,Cat_6,B
4330,459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4332,465576,Male,Yes,43,No,Executive,4.0,Average,5.0,Cat_4,A
4333,464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
4335,465169,Female,No,59,Yes,Doctor,0.0,Low,4.0,Cat_6,B
4337,462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B
4338,467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
4339,460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
4342,465862,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
4343,462972,Female,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6,B
4351,465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,Cat_6,B
4352,460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
4356,467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
4361,462787,Female,No,29,No,Artist,1.0,Low,1.0,Cat_3,A
4365,464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,B
4366,461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4367,459746,Male,,56,Yes,Artist,1.0,Average,2.0,Cat_6,B
4368,466274,Male,Yes,69,Yes,Executive,0.0,Low,,Cat_6,A
4370,467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
4371,463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6,B
4375,462993,Male,Yes,30,No,Artist,,Average,3.0,Cat_6,B
4377,466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,A
4382,466949,Male,Yes,39,No,Executive,12.0,High,7.0,Cat_6,B
4384,464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A
4386,466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,B
4387,466436,Male,Yes,42,No,Doctor,0.0,Average,3.0,Cat_6,B
4388,467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B
4390,467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
4392,459371,Male,Yes,35,Yes,,,Low,2.0,Cat_6,A
4394,466094,Female,No,31,No,Healthcare,0.0,Low,3.0,Cat_6,B
4395,461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,Cat_2,A
4396,460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B
4398,466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6,B
4399,460124,Female,No,43,Yes,Artist,1.0,Low,3.0,Cat_6,A
4400,459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,B
4401,464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
4403,465188,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,B
4409,461518,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_3,B
4410,464848,Male,Yes,35,No,Entertainment,1.0,Average,4.0,Cat_4,B
4411,460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A
4412,466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
4413,466508,Female,Yes,40,Yes,Artist,9.0,Average,5.0,Cat_6,B
4414,460125,Female,Yes,55,Yes,Artist,10.0,Low,1.0,Cat_6,B
4415,462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
4416,461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
4418,463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,Cat_6,B
4419,464330,Male,No,38,Yes,Artist,,Low,2.0,Cat_6,A
4421,463160,Female,No,48,No,Entertainment,,Low,1.0,Cat_6,B
4422,467736,Female,Yes,79,Yes,Lawyer,4.0,High,,Cat_6,B
4423,466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
4426,466724,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,B
4427,463062,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_6,B
4428,467881,Female,No,33,Yes,Artist,10.0,Low,1.0,Cat_7,A
4429,462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,B
4430,459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_6,A
4434,462122,Male,Yes,42,No,Entertainment,6.0,Low,3.0,Cat_6,B
4436,466074,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A
4437,461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A
4438,464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
4444,465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
4446,465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A
4449,464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B
4451,462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,Cat_6,B
4453,463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B
4454,461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
4455,461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B
4460,463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B
4464,464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4465,464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
4467,463453,Male,No,27,Yes,Healthcare,,Low,4.0,Cat_6,B
4468,466795,Male,,55,Yes,Entertainment,,Average,5.0,Cat_6,B
4472,460579,Female,Yes,38,No,Engineer,0.0,Average,5.0,Cat_3,A
4474,460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B
4475,464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
4476,463335,Male,No,27,Yes,Doctor,,Low,1.0,Cat_4,A
4478,466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B
4480,462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4,A
4482,459543,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A
4485,466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5,A
4488,463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6,A
4492,463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,B
4495,462496,Male,Yes,45,No,Artist,1.0,Average,3.0,Cat_6,A
4498,460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,A
4500,466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,Cat_6,B
4502,464830,Male,,47,,Executive,1.0,Average,5.0,Cat_4,B
4506,462512,Female,Yes,28,No,Entertainment,,Average,2.0,Cat_4,A
4508,464216,Male,Yes,51,Yes,Artist,,High,3.0,Cat_6,A
4509,463279,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_3,A
4511,462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B
4514,459786,Male,Yes,57,No,Marketing,1.0,High,3.0,Cat_6,A
4518,466979,Female,Yes,39,Yes,Homemaker,,Low,1.0,Cat_3,A
4520,465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,B
4522,463481,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_7,B
4526,465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,B
4528,466041,Female,Yes,52,,Engineer,1.0,Low,1.0,Cat_4,A
4529,464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,B
4531,465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
4535,466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6,B
4539,462811,Male,Yes,37,Yes,Marketing,,High,2.0,Cat_6,B
4540,459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A
4543,464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,B
4544,460537,Female,No,33,Yes,Artist,0.0,Low,3.0,Cat_3,A
4550,461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
4552,460487,Female,No,42,No,Homemaker,,Low,1.0,Cat_3,B
4553,462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B
4554,463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
4555,459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
4557,464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4,B
4559,465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A
4560,459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6,A
4564,466882,Male,No,36,Yes,Artist,0.0,Low,,Cat_6,A
4571,462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,B
4572,460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,A
4574,463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,B
4578,467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A
4579,462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6,A
4588,460892,Male,Yes,43,Yes,Engineer,,Average,4.0,Cat_7,A
4589,459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A
4593,460739,Male,Yes,41,Yes,Executive,,High,5.0,Cat_6,A
4594,459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,B
4597,460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,B
4599,459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B
4602,461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B
4604,459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,A
4605,466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,B
4606,462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A
4608,466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
4610,464422,Male,No,59,No,Entertainment,,Low,1.0,Cat_3,A
4611,461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
4612,466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
4613,460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
4614,460957,Male,Yes,48,Yes,Entertainment,1.0,Low,,Cat_4,B
4616,459843,Male,Yes,52,No,Artist,,Average,6.0,Cat_6,B
4618,460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
4621,459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,B
4622,466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A
4623,464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B
4625,463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A
4627,467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4628,464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B
4629,464986,Male,Yes,67,No,Lawyer,,High,2.0,Cat_6,A
4634,460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B
4635,467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
4641,459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A
4643,465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A
4644,466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A
4645,463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
4646,460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B
4648,463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B
4650,464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B
4651,463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A
4654,463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B
4658,463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B
4665,463760,Female,No,27,No,Doctor,1.0,Low,,,A
4666,461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2,A
4670,459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B
4672,461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
4674,462962,Female,Yes,37,Yes,Artist,4.0,Low,1.0,Cat_3,A
4675,465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
4681,459271,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,A
4683,463802,Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,B
4685,462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,A
4689,467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
4690,467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
4693,460355,Female,No,40,Yes,Entertainment,5.0,Low,1.0,Cat_3,A
4698,464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,A
4699,461769,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
4702,467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B
4703,462140,Female,Yes,67,No,Engineer,,Average,4.0,Cat_4,A
4705,460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B
4710,463242,Female,No,26,No,Engineer,5.0,Low,2.0,Cat_6,A
4711,466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B
4714,461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,A
4718,467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,B
4721,459732,Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6,A
4723,461459,Female,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,A
4724,460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A
4726,466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,A
4729,462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B
4731,465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3,A
4732,465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A
4736,459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
4737,460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A
4738,460272,Female,No,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
4740,462530,Female,Yes,37,Yes,Artist,,High,2.0,Cat_6,A
4741,462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,B
4742,459684,Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,B
4748,467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
4750,465908,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_6,A
4753,467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6,A
4754,462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2,A
4755,462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B
4756,459615,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,A
4761,466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,B
4762,463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,B
4769,462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
4773,460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,B
4774,459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6,A
4777,463905,Female,Yes,27,Yes,Engineer,0.0,Average,4.0,Cat_7,A
4781,465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B
4783,463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
4786,467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B
4787,461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
4789,466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
4790,460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A
4792,463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
4795,461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,B
4796,460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B
4799,465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4802,463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B
4803,462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
4806,466458,Male,No,33,No,Executive,5.0,Low,2.0,Cat_6,A
4807,465830,Female,Yes,52,No,,7.0,Average,7.0,Cat_4,A
4808,462889,Male,Yes,33,No,Executive,,High,4.0,Cat_6,B
4810,462101,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,A
4817,465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,B
4819,466957,Male,Yes,35,No,Entertainment,8.0,Average,4.0,Cat_6,A
4820,463298,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6,A
4821,461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B
4824,464469,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,B
4825,459710,Male,Yes,61,Yes,Artist,,Low,1.0,Cat_6,B
4829,466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6,B
4832,463982,Female,No,25,Yes,Healthcare,,Low,2.0,Cat_4,A
4833,467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B
4834,464861,Male,No,32,No,Homemaker,,Low,2.0,Cat_4,B
4836,467447,Female,Yes,37,Yes,Engineer,,Average,3.0,Cat_6,B
4837,461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
4838,464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A
4840,464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
4843,461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
4844,467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B
4845,462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,A
4849,460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3,A
4856,463708,Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,A
4857,461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
4859,464409,Female,Yes,81,Yes,Lawyer,0.0,Average,2.0,Cat_6,A
4861,464628,Male,Yes,32,Yes,Artist,5.0,Average,2.0,Cat_3,A
4862,460447,Male,,79,No,Lawyer,0.0,Low,1.0,Cat_3,A
4863,466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
4867,466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
4869,462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B
4870,465125,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A
4871,464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,B
4872,462164,Female,Yes,62,Yes,Artist,9.0,Low,1.0,Cat_6,B
4873,463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,B
4880,467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
4881,462017,Male,No,25,Yes,Entertainment,9.0,Low,1.0,Cat_2,A
4884,461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
4885,464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A
4886,460096,Female,Yes,78,No,Lawyer,1.0,Low,1.0,Cat_5,A
4887,462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B
4889,463699,Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,B
4891,459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6,A
4892,467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
4894,462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
4899,460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
4900,461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B
4901,461165,Male,Yes,28,No,Artist,1.0,Average,2.0,Cat_3,A
4902,461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B
4905,459235,Male,Yes,55,No,Entertainment,1.0,Low,,Cat_4,A
4906,461377,Female,Yes,57,Yes,Artist,,Low,1.0,Cat_6,B
4908,462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4909,462217,Female,No,42,Yes,Executive,,Low,1.0,Cat_4,B
4910,464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
4911,460063,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
4912,460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,B
4913,467612,Male,Yes,67,Yes,Executive,1.0,Low,,Cat_7,B
4914,463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,A
4915,466036,Female,Yes,89,Yes,Lawyer,1.0,Low,,Cat_6,A
4917,464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
4918,463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
4919,463890,Female,No,28,No,Artist,1.0,Low,5.0,Cat_1,A
4921,466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
4922,466878,Male,Yes,38,No,Artist,8.0,High,5.0,Cat_6,A
4923,462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6,A
4925,463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
4928,464588,Female,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_6,B
4931,467566,Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
4932,464284,Female,Yes,42,Yes,Artist,,Low,,Cat_4,B
4935,461985,Male,No,31,Yes,Entertainment,,Low,,Cat_5,A
4937,466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
4939,460135,Female,No,31,Yes,Healthcare,4.0,Low,3.0,Cat_6,B
4941,464856,Female,No,42,Yes,Engineer,8.0,Low,3.0,Cat_4,A
4942,462940,Male,No,75,No,Lawyer,,Low,2.0,Cat_6,A
4947,462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
4949,466741,Female,,53,No,Artist,9.0,Low,2.0,Cat_6,B
4950,465385,Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2,B
4951,464270,Female,No,45,Yes,Artist,3.0,Low,1.0,Cat_6,A
4952,467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6,B
4953,466118,Female,Yes,36,No,Engineer,1.0,Low,3.0,Cat_4,A
4954,460068,Female,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
4956,460937,Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4,B
4958,461539,Male,Yes,42,No,Entertainment,6.0,Average,2.0,Cat_2,A
4961,461949,Female,No,38,No,Artist,14.0,Low,1.0,Cat_6,A
4962,466171,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
4965,460584,Female,No,33,Yes,Homemaker,1.0,Low,1.0,Cat_3,A
4971,464890,Female,No,33,No,Engineer,0.0,Low,7.0,Cat_4,A
4972,461172,Female,Yes,71,Yes,Lawyer,1.0,Low,1.0,Cat_3,A
4973,460855,Male,Yes,45,Yes,Artist,,Low,2.0,Cat_6,A
4974,461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,B
4975,465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4,A
4977,458989,Female,Yes,42,Yes,Engineer,1.0,Low,1.0,Cat_6,B
4978,463527,Female,No,35,No,Artist,13.0,Low,1.0,Cat_6,A
4984,467769,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_3,B
4986,460840,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
