,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
3970,467246,Male,No,21,No,Doctor,9.0,Low,3.0,Cat_7,D
3973,461911,Male,Yes,57,No,Executive,0.0,Low,1.0,Cat_6,A
3975,459632,Female,Yes,52,No,Marketing,1.0,High,3.0,Cat_4,D
3976,462613,Female,Yes,35,No,Engineer,0.0,Average,5.0,Cat_4,D
3977,466455,Female,Yes,30,Yes,Doctor,4.0,Low,2.0,Cat_6,D
3979,462010,Female,No,31,Yes,Artist,14.0,Low,3.0,Cat_2,A
3980,461371,Male,Yes,37,Yes,Doctor,0.0,Average,2.0,Cat_6,A
3982,459845,Male,Yes,66,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
3983,462658,Female,Yes,25,Yes,Homemaker,9.0,Average,2.0,,A
3984,462583,Male,No,26,Yes,Artist,0.0,Low,4.0,Cat_4,D
3985,459858,Female,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
3990,463192,Female,Yes,46,No,Entertainment,4.0,Average,,Cat_4,A
3992,466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,D
3993,463801,Female,No,30,No,Engineer,0.0,Low,1.0,Cat_6,A
3995,460651,Male,No,32,No,Homemaker,8.0,Low,,Cat_4,A
3996,460296,Female,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,A
4000,462833,Male,Yes,33,No,Doctor,0.0,Average,5.0,Cat_6,D
4002,463366,Male,Yes,71,No,Lawyer,0.0,Low,5.0,Cat_3,D
4008,463191,Male,No,26,No,Healthcare,1.0,Low,1.0,Cat_4,D
4009,460861,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
4012,462876,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_1,D
4014,463121,Female,Yes,70,,Lawyer,,High,,Cat_6,A
4015,460379,Male,No,35,Yes,Artist,9.0,Low,3.0,Cat_6,A
4016,462991,Male,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
4017,460307,Male,No,27,No,Entertainment,6.0,Low,2.0,Cat_6,D
4019,467931,Male,No,25,Yes,Doctor,0.0,Low,2.0,Cat_6,D
4024,463549,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
4026,462906,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D
4034,465242,Male,No,22,No,Healthcare,7.0,Low,4.0,Cat_3,D
4037,460415,Female,No,59,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
4038,465984,Male,,23,No,Healthcare,8.0,High,5.0,Cat_6,D
4039,459432,Male,Yes,84,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
4041,467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,A
4042,466933,Female,Yes,52,No,Engineer,0.0,Low,,Cat_4,A
4044,461415,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
4047,459631,Male,,53,Yes,Executive,,High,3.0,Cat_6,D
4048,465279,Male,Yes,53,Yes,Healthcare,0.0,High,4.0,Cat_6,A
4049,463782,Female,No,29,Yes,Artist,8.0,Low,1.0,Cat_6,A
4050,463243,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
4051,465489,Female,No,50,Yes,Engineer,1.0,Low,5.0,Cat_6,A
4054,459753,Male,Yes,40,Yes,Marketing,,Average,2.0,Cat_2,A
4055,464030,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,D
4057,465237,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,D
4061,465965,Female,Yes,41,No,Marketing,8.0,Low,2.0,Cat_6,A
4062,460907,Male,Yes,82,No,Lawyer,1.0,High,3.0,Cat_6,A
4064,459951,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
4069,467541,Male,Yes,43,Yes,Artist,1.0,High,3.0,Cat_6,A
4070,460183,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,D
4071,463634,Female,No,30,Yes,Doctor,0.0,Low,3.0,Cat_6,A
4072,463100,Female,No,37,No,Homemaker,8.0,Low,1.0,Cat_6,D
4076,466685,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
4077,460719,Female,Yes,75,Yes,Lawyer,1.0,Low,,Cat_3,D
4080,464796,Male,Yes,43,No,Marketing,3.0,High,4.0,Cat_4,A
4083,460084,Female,No,27,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
4084,461119,Female,No,23,No,Healthcare,6.0,Low,3.0,Cat_3,D
4086,466971,Male,No,65,Yes,Executive,9.0,Low,3.0,Cat_6,D
4089,464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,D
4095,464433,Male,No,33,Yes,Artist,,Low,,Cat_2,A
4096,461082,Male,No,23,No,Healthcare,8.0,Low,4.0,Cat_1,D
4097,465942,Female,Yes,33,Yes,Marketing,8.0,High,2.0,Cat_6,D
4098,464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
4100,463463,Male,Yes,32,No,Doctor,0.0,Low,2.0,Cat_6,A
4102,462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,Cat_4,D
4104,459956,Female,Yes,39,Yes,Healthcare,8.0,Average,2.0,Cat_6,D
4105,460847,Male,No,27,Yes,Artist,1.0,Low,3.0,Cat_6,A
4106,463222,Female,No,36,Yes,Healthcare,2.0,Low,,Cat_6,A
4107,462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,Cat_6,D
4109,467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,Cat_7,A
4110,462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,Cat_4,D
4111,466332,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_2,D
4112,459594,Female,Yes,42,Yes,Artist,5.0,Low,1.0,Cat_6,A
4114,463007,Male,Yes,29,No,Executive,,High,3.0,Cat_6,D
4116,463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
4119,466174,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
4121,465455,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
4122,462867,Male,Yes,28,No,Artist,1.0,Low,2.0,Cat_6,A
4123,459140,Female,No,18,No,Healthcare,7.0,Low,6.0,Cat_6,D
4125,460067,Female,No,39,Yes,Entertainment,11.0,Low,1.0,Cat_6,A
4126,467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4128,462514,Male,No,25,Yes,Healthcare,,Low,2.0,Cat_4,D
4134,467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
4136,462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6,D
4137,461216,Female,No,43,No,,,Low,,Cat_6,A
4138,464298,Male,No,26,No,Doctor,1.0,Low,1.0,Cat_6,A
4140,467973,Female,Yes,66,Yes,Engineer,0.0,Average,3.0,Cat_6,A
4142,461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,Cat_5,D
4143,463166,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,A
4144,465944,Female,Yes,36,No,Engineer,4.0,High,3.0,Cat_7,A
4146,463010,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D
4148,467366,Male,No,42,Yes,Artist,,Low,1.0,Cat_4,A
4150,461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
4151,466216,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,A
4152,463690,Female,No,28,No,Healthcare,7.0,Low,4.0,Cat_6,D
4153,465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
4155,460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_7,A
4157,464770,Female,No,38,No,Engineer,,Low,1.0,Cat_4,A
4158,464918,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
4159,461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,A
4165,459792,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,A
4167,467143,Female,No,53,No,Lawyer,1.0,Low,3.0,Cat_6,D
4169,459415,Male,No,26,No,Doctor,0.0,Low,4.0,Cat_6,A
4170,459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
4173,463695,Female,No,30,Yes,Doctor,1.0,Low,4.0,Cat_2,A
4174,464512,Male,Yes,43,No,Executive,8.0,Low,3.0,Cat_6,A
4178,459638,Male,No,25,Yes,Healthcare,,Low,,Cat_6,D
4179,466194,Male,Yes,89,No,Lawyer,0.0,Low,1.0,Cat_6,A
4180,461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,Cat_6,D
4181,460456,Male,Yes,33,No,Executive,0.0,High,5.0,Cat_3,D
4182,462932,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,Cat_6,A
4185,459416,Male,No,19,No,Artist,10.0,Low,3.0,Cat_6,A
4187,466276,Female,No,32,No,Doctor,0.0,Low,5.0,Cat_4,D
4188,467829,Female,No,22,No,Doctor,3.0,Low,4.0,Cat_2,D
4189,463813,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,A
4191,466925,Male,No,19,No,Healthcare,7.0,Low,2.0,Cat_6,D
4194,460597,Female,No,20,No,Marketing,1.0,Low,2.0,Cat_3,D
4195,467788,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4196,467966,Female,No,31,Yes,Entertainment,9.0,Low,3.0,Cat_7,D
4197,464503,Male,No,25,Yes,Artist,9.0,Low,3.0,Cat_6,A
4202,459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
4204,463734,Male,Yes,38,No,Executive,0.0,Average,3.0,Cat_6,A
4206,459193,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,A
4207,462143,Male,Yes,80,No,Artist,1.0,Low,2.0,Cat_6,A
4210,463356,Male,No,29,Yes,Healthcare,5.0,Low,4.0,Cat_2,D
4211,466797,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
4212,459234,Female,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,D
4217,459239,Male,Yes,81,No,Entertainment,1.0,Low,1.0,Cat_6,A
4219,464759,Female,No,38,No,Engineer,8.0,Low,1.0,Cat_4,A
4220,461994,Male,Yes,18,No,Doctor,10.0,Low,2.0,Cat_6,D
4224,460933,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4225,460189,Male,No,33,No,Entertainment,14.0,Low,1.0,Cat_6,D
4227,464673,Male,Yes,47,No,Executive,1.0,High,7.0,Cat_2,D
4229,460136,Male,No,27,Yes,Artist,10.0,Low,3.0,Cat_6,D
4230,460973,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
4231,460187,Female,No,38,Yes,Doctor,4.0,Low,3.0,Cat_6,A
4232,460679,Female,No,19,,Healthcare,9.0,Low,4.0,Cat_3,D
4234,464787,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_4,A
4235,467201,Female,No,33,Yes,Engineer,,Low,5.0,Cat_7,D
4236,462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,Cat_4,D
4237,460813,Female,Yes,86,No,Lawyer,1.0,High,2.0,Cat_6,A
4238,462698,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4241,466278,Female,No,31,No,,0.0,Low,2.0,Cat_3,A
4243,462317,Female,No,32,No,Entertainment,3.0,Low,6.0,Cat_4,D
4244,467353,Male,Yes,26,No,Artist,3.0,Low,2.0,Cat_6,A
4245,464169,Male,,89,No,Lawyer,1.0,High,2.0,Cat_6,D
4247,463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6,A
4248,459711,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6,D
4249,460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
4255,467046,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,A
4257,462439,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
4259,464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
4260,464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
4262,463349,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2,D
4263,465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
4264,465261,Female,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_1,D
4265,459780,Female,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
4267,464933,Male,No,25,No,,0.0,Low,1.0,Cat_4,D
4268,463941,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
4269,466842,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_2,D
4270,459014,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4272,465250,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
4274,461791,Female,No,22,No,Lawyer,8.0,Low,1.0,Cat_6,D
4275,467160,Male,Yes,40,No,,0.0,Average,2.0,Cat_3,A
4278,466658,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
4282,467553,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
4284,462182,Male,Yes,88,No,Artist,7.0,Low,1.0,Cat_6,D
4286,460721,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
4287,459517,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
4289,465390,Female,No,27,Yes,Marketing,3.0,Low,3.0,Cat_6,D
4292,465902,Male,No,25,Yes,Executive,3.0,Low,3.0,Cat_6,D
4293,467034,Male,Yes,89,No,Executive,0.0,High,2.0,Cat_6,A
4298,465364,Female,No,38,Yes,Doctor,5.0,Low,5.0,Cat_2,A
4302,461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3,A
4303,465297,Male,Yes,88,No,,,High,3.0,Cat_6,A
4304,467282,Female,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,A
4307,462093,Male,No,33,Yes,Artist,1.0,Low,,Cat_4,D
4310,461379,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
4311,461956,Female,No,31,Yes,Artist,2.0,Low,,Cat_6,A
4312,460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,Cat_6,A
4313,460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,Cat_6,D
4314,463275,Male,Yes,29,No,Entertainment,7.0,Average,2.0,Cat_3,D
4315,461234,Female,No,53,Yes,Artist,3.0,Low,,Cat_4,A
4316,466861,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,D
4317,463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,D
4318,461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A
4320,466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2,A
4321,461253,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
4322,460466,Female,No,19,No,Healthcare,8.0,Low,,Cat_6,D
4326,466737,Male,No,33,No,Entertainment,1.0,Low,,Cat_6,D
4328,467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,Cat_6,A
4330,459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4331,462831,Male,Yes,29,No,Executive,1.0,High,3.0,Cat_6,D
4332,465576,Male,Yes,43,No,Executive,4.0,Average,5.0,Cat_4,A
4333,464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
4336,460235,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
4339,460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
4342,465862,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
4347,460821,Female,No,31,Yes,Healthcare,,Low,2.0,Cat_4,D
4350,461156,Male,No,22,No,Marketing,3.0,Low,6.0,Cat_3,D
4353,465380,Male,No,25,No,Entertainment,5.0,Low,2.0,Cat_6,D
4355,461218,Male,Yes,27,No,Executive,0.0,Low,6.0,Cat_6,D
4361,462787,Female,No,29,No,Artist,1.0,Low,1.0,Cat_3,A
4362,459055,Female,No,19,No,Entertainment,1.0,Low,5.0,Cat_6,D
4363,462605,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_4,D
4364,461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,Cat_3,D
4368,466274,Male,Yes,69,Yes,Executive,0.0,Low,,Cat_6,A
4372,467504,Female,,31,No,Doctor,1.0,Low,4.0,Cat_6,D
4377,466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,A
4378,460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D
4381,462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_1,D
4383,465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
4384,464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A
4389,460341,Female,No,31,No,Entertainment,11.0,Low,5.0,Cat_7,D
4392,459371,Male,Yes,35,Yes,,,Low,2.0,Cat_6,A
4393,460233,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,D
4395,461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,Cat_2,A
4399,460124,Female,No,43,Yes,Artist,1.0,Low,3.0,Cat_6,A
4401,464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
4404,467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
4406,467151,Male,No,37,No,Entertainment,,Low,1.0,Cat_6,D
4407,467480,Male,Yes,35,Yes,Artist,,Average,,Cat_6,D
4411,460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A
4412,466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
4417,461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
4419,464330,Male,No,38,Yes,Artist,,Low,2.0,Cat_6,A
4428,467881,Female,No,33,Yes,Artist,10.0,Low,1.0,Cat_7,A
4430,459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_6,A
4435,459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
4436,466074,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A
4437,461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A
4439,460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D
4440,460232,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
4443,460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D
4444,465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
4445,464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
4446,465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A
4447,462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D
4454,461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
4457,467607,Female,No,25,No,Engineer,9.0,Low,1.0,Cat_6,D
4459,465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D
4461,467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,D
4463,463401,Female,No,18,No,Healthcare,,Low,3.0,Cat_3,D
4465,464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
4466,467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,D
4469,461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,D
4470,467280,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6,D
4472,460579,Female,Yes,38,No,Engineer,0.0,Average,5.0,Cat_3,A
4475,464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
4476,463335,Male,No,27,Yes,Doctor,,Low,1.0,Cat_4,A
4479,464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
4480,462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4,A
4481,463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
4482,459543,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A
4483,459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
4484,464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D
4485,466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5,A
4488,463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6,A
4489,459719,Male,Yes,84,Yes,Lawyer,,Low,,Cat_4,D
4490,462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D
4491,462198,Female,No,39,No,Engineer,2.0,Low,,Cat_3,D
4495,462496,Male,Yes,45,No,Artist,1.0,Average,3.0,Cat_6,A
4497,460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6,D
4498,460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,A
4499,467396,Male,No,20,,Healthcare,0.0,Low,3.0,Cat_6,D
4506,462512,Female,Yes,28,No,Entertainment,,Average,2.0,Cat_4,A
4507,467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4,D
4508,464216,Male,Yes,51,Yes,Artist,,High,3.0,Cat_6,A
4509,463279,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_3,A
4510,460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
4512,461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
4513,459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,D
4514,459786,Male,Yes,57,No,Marketing,1.0,High,3.0,Cat_6,A
4518,466979,Female,Yes,39,Yes,Homemaker,,Low,1.0,Cat_3,A
4523,463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,D
4524,464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
4525,467637,Male,No,36,Yes,Engineer,,Low,2.0,Cat_3,D
4528,466041,Female,Yes,52,,Engineer,1.0,Low,1.0,Cat_4,A
4531,465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
4532,466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D
4534,460495,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D
4536,467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
4538,464786,Male,No,33,No,Marketing,1.0,Low,3.0,Cat_4,D
4540,459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A
4541,461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,D
4544,460537,Female,No,33,Yes,Artist,0.0,Low,3.0,Cat_3,A
4545,461019,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D
4546,467240,Female,,22,No,Doctor,6.0,High,3.0,Cat_6,D
4547,460116,Female,Yes,43,Yes,,1.0,Low,2.0,Cat_6,D
4551,459263,Female,No,32,No,Healthcare,8.0,Low,4.0,Cat_6,D
4554,463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
4556,467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4,D
4558,465402,Male,No,31,No,Healthcare,,Low,,Cat_6,D
4559,465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A
4560,459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6,A
4561,467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
4563,465762,Female,No,36,No,Engineer,9.0,Low,,Cat_4,D
4564,466882,Male,No,36,Yes,Artist,0.0,Low,,Cat_6,A
4565,463170,Female,,33,Yes,Healthcare,0.0,Low,5.0,Cat_3,D
4570,459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,Cat_6,D
4572,460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,A
4573,460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,D
4577,467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D
4578,467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A
4579,462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6,A
4584,462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D
4587,463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,D
4588,460892,Male,Yes,43,Yes,Engineer,,Average,4.0,Cat_7,A
4589,459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A
4590,460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
4591,463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,D
4592,466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D
4593,460739,Male,Yes,41,Yes,Executive,,High,5.0,Cat_6,A
4598,462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,D
4600,461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0,Cat_6,D
4601,466782,Male,No,19,No,,9.0,Low,3.0,Cat_4,D
4604,459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,A
4606,462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A
4607,466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,D
4609,466926,Male,No,20,No,Healthcare,0.0,Low,,Cat_6,D
4610,464422,Male,No,59,No,Entertainment,,Low,1.0,Cat_3,A
4613,460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
4617,459653,Female,No,25,Yes,,8.0,Low,1.0,Cat_6,D
4620,467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6,D
4622,466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A
4625,463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A
4626,465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D
4629,464986,Male,Yes,67,No,Lawyer,,High,2.0,Cat_6,A
4631,464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,D
4632,465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D
4633,465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D
4635,467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
4636,467184,Male,Yes,51,No,Engineer,0.0,Average,3.0,Cat_6,D
4637,465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
4639,466072,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,D
4641,459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A
4643,465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A
4644,466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A
4647,467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,D
4651,463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A
4653,467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D
4655,467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D
4656,465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D
4660,463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,D
4661,459276,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
4663,463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,D
4664,466253,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,D
4665,463760,Female,No,27,No,Doctor,1.0,Low,,,A
