,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
4383,465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
4386,466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,B
4387,466436,Male,Yes,42,No,Doctor,0.0,Average,3.0,Cat_6,B
4388,467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B
4389,460341,Female,No,31,No,Entertainment,11.0,Low,5.0,Cat_7,D
4390,467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
4393,460233,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,D
4394,466094,Female,No,31,No,Healthcare,0.0,Low,3.0,Cat_6,B
4396,460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B
4398,466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6,B
4400,459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,B
4403,465188,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,B
4404,467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
4406,467151,Male,No,37,No,Entertainment,,Low,1.0,Cat_6,D
4407,467480,Male,Yes,35,Yes,Artist,,Average,,Cat_6,D
4409,461518,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_3,B
4410,464848,Male,Yes,35,No,Entertainment,1.0,Average,4.0,Cat_4,B
4413,466508,Female,Yes,40,Yes,Artist,9.0,Average,5.0,Cat_6,B
4414,460125,Female,Yes,55,Yes,Artist,10.0,Low,1.0,Cat_6,B
4415,462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
4416,461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
4417,461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
4418,463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,Cat_6,B
4421,463160,Female,No,48,No,Entertainment,,Low,1.0,Cat_6,B
4422,467736,Female,Yes,79,Yes,Lawyer,4.0,High,,Cat_6,B
4423,466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
4426,466724,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,B
4427,463062,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_6,B
4429,462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,B
4434,462122,Male,Yes,42,No,Entertainment,6.0,Low,3.0,Cat_6,B
4435,459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
4438,464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
4439,460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D
4440,460232,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
4443,460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D
4445,464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
4447,462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D
4449,464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B
4451,462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,Cat_6,B
4453,463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B
4455,461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B
4457,467607,Female,No,25,No,Engineer,9.0,Low,1.0,Cat_6,D
4459,465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D
4460,463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B
4461,467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,D
4463,463401,Female,No,18,No,Healthcare,,Low,3.0,Cat_3,D
4464,464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4466,467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,D
4467,463453,Male,No,27,Yes,Healthcare,,Low,4.0,Cat_6,B
4468,466795,Male,,55,Yes,Entertainment,,Average,5.0,Cat_6,B
4469,461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,D
4470,467280,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6,D
4474,460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B
4478,466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B
4479,464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
4481,463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
4483,459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
4484,464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D
4489,459719,Male,Yes,84,Yes,Lawyer,,Low,,Cat_4,D
4490,462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D
4491,462198,Female,No,39,No,Engineer,2.0,Low,,Cat_3,D
4492,463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,B
4497,460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6,D
4499,467396,Male,No,20,,Healthcare,0.0,Low,3.0,Cat_6,D
4500,466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,Cat_6,B
4502,464830,Male,,47,,Executive,1.0,Average,5.0,Cat_4,B
4507,467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4,D
4510,460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
4511,462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B
4512,461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
4513,459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,D
4520,465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,B
4522,463481,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_7,B
4523,463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,D
4524,464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
4525,467637,Male,No,36,Yes,Engineer,,Low,2.0,Cat_3,D
4526,465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,B
4529,464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,B
4532,466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D
4534,460495,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D
4535,466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6,B
4536,467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
4538,464786,Male,No,33,No,Marketing,1.0,Low,3.0,Cat_4,D
4539,462811,Male,Yes,37,Yes,Marketing,,High,2.0,Cat_6,B
4541,461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,D
4543,464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,B
4545,461019,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D
4546,467240,Female,,22,No,Doctor,6.0,High,3.0,Cat_6,D
4547,460116,Female,Yes,43,Yes,,1.0,Low,2.0,Cat_6,D
4550,461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
4551,459263,Female,No,32,No,Healthcare,8.0,Low,4.0,Cat_6,D
4552,460487,Female,No,42,No,Homemaker,,Low,1.0,Cat_3,B
4553,462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B
4555,459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
4556,467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4,D
4557,464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4,B
4558,465402,Male,No,31,No,Healthcare,,Low,,Cat_6,D
4561,467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
4563,465762,Female,No,36,No,Engineer,9.0,Low,,Cat_4,D
4565,463170,Female,,33,Yes,Healthcare,0.0,Low,5.0,Cat_3,D
4570,459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,Cat_6,D
4571,462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,B
4573,460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,D
4574,463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,B
4577,467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D
4584,462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D
4587,463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,D
4590,460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
4591,463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,D
4592,466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D
4594,459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,B
4597,460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,B
4598,462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,D
4599,459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B
4600,461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0,Cat_6,D
4601,466782,Male,No,19,No,,9.0,Low,3.0,Cat_4,D
4602,461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B
4605,466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,B
4607,466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,D
4608,466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
4609,466926,Male,No,20,No,Healthcare,0.0,Low,,Cat_6,D
4611,461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
4612,466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
4614,460957,Male,Yes,48,Yes,Entertainment,1.0,Low,,Cat_4,B
4616,459843,Male,Yes,52,No,Artist,,Average,6.0,Cat_6,B
4617,459653,Female,No,25,Yes,,8.0,Low,1.0,Cat_6,D
4618,460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
4620,467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6,D
4621,459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,B
4623,464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B
4626,465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D
4627,467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4628,464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B
4631,464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,D
4632,465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D
4633,465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D
4634,460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B
4636,467184,Male,Yes,51,No,Engineer,0.0,Average,3.0,Cat_6,D
4637,465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
4639,466072,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,D
4645,463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
4646,460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B
4647,467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,D
4648,463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B
4650,464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B
4653,467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D
4654,463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B
4655,467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D
4656,465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D
4658,463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B
4660,463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,D
4661,459276,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
4663,463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,D
4664,466253,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,D
4669,461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,D
4670,459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B
4671,463434,Female,Yes,25,No,Engineer,,Average,2.0,Cat_6,D
4672,461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
4673,461228,Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6,D
4676,464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D
4677,459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
4678,463852,Male,Yes,51,Yes,Entertainment,,High,4.0,Cat_6,D
4679,462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
4680,464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,D
4682,460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
4683,463802,Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,B
4686,463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,D
4687,460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3,D
4688,461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2,D
4689,467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
4690,467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
4694,461854,Male,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
4695,458985,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
4697,460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1,D
4699,461769,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
4700,465193,Male,Yes,36,No,Engineer,,Average,,Cat_3,D
4701,463548,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_4,D
4702,467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B
4705,460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B
4706,466844,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D
4707,466085,Male,No,19,No,,9.0,Low,4.0,Cat_4,D
4708,460150,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_4,D
4709,467955,Female,Yes,39,Yes,Artist,9.0,Low,,Cat_4,D
4711,466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B
4716,467519,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
4717,461398,Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6,D
4718,467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,B
4719,459318,Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6,D
4725,464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,D
4727,461231,Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,D
4728,463650,Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6,D
4729,462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B
4730,465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
4733,464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,D
4734,463588,Male,No,19,No,Healthcare,1.0,Low,1.0,Cat_6,D
4736,459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
4741,462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,B
4742,459684,Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,B
4744,464517,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,D
4745,467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D
4746,461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,D
4749,462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D
4751,466759,Female,No,26,No,Healthcare,3.0,Low,,Cat_6,D
4752,463400,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,D
4755,462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B
4757,464899,Female,No,22,,Healthcare,8.0,Low,5.0,Cat_4,D
4758,460157,Male,Yes,57,No,,1.0,Low,5.0,Cat_4,D
4759,467794,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D
4760,461040,Female,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_3,D
4761,466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,B
4762,463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,B
4763,464063,Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6,D
4764,461917,Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_6,D
4765,464055,Male,Yes,32,Yes,Doctor,0.0,Low,,,D
4768,461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,D
4769,462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
4770,466264,Male,Yes,33,Yes,,0.0,Low,2.0,Cat_3,D
4771,466289,Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2,D
4773,460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,B
4775,467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,D
4776,463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,D
4779,464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4,D
4780,463923,Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,D
4781,465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B
4783,463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
4784,459370,Male,No,18,No,Healthcare,13.0,Low,4.0,Cat_6,D
4786,467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B
4787,461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
4789,466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
4794,467644,Male,No,30,No,Doctor,,Low,5.0,Cat_6,D
4795,461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,B
4796,460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B
4797,463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,D
4799,465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4801,467113,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,D
4802,463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B
4803,462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
4805,460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,D
4808,462889,Male,Yes,33,No,Executive,,High,4.0,Cat_6,B
4809,462449,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
4812,467247,Female,No,26,No,Engineer,0.0,Low,2.0,Cat_6,D
4813,461663,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
4817,465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,B
4818,467108,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,D
4821,461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B
4822,466650,Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_4,D
4823,464633,Male,No,30,No,Executive,1.0,Low,4.0,Cat_4,D
4824,464469,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,B
4825,459710,Male,Yes,61,Yes,Artist,,Low,1.0,Cat_6,B
4826,465319,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
4827,462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D
4828,459539,Female,No,35,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
4829,466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6,B
4830,460430,Male,No,32,No,Doctor,12.0,Low,4.0,Cat_6,D
4831,461953,Male,Yes,33,No,Healthcare,11.0,High,2.0,Cat_6,D
4833,467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B
4834,464861,Male,No,32,No,Homemaker,,Low,2.0,Cat_4,B
4836,467447,Female,Yes,37,Yes,Engineer,,Average,3.0,Cat_6,B
4837,461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
4839,467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
4840,464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
4842,461705,Female,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,D
4844,467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B
4848,462273,Female,No,41,Yes,Entertainment,1.0,Low,,Cat_6,D
4852,462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,D
4853,466259,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6,D
4857,461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
4860,463754,Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2,D
4863,466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
4867,466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
4869,462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B
4871,464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,B
4872,462164,Female,Yes,62,Yes,Artist,9.0,Low,1.0,Cat_6,B
4873,463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,B
4874,460380,Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
4877,465723,Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,D
4878,467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
4880,467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
4883,462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,D
4884,461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
4887,462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B
4888,464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D
4889,463699,Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,B
4892,467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
4894,462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
4895,460002,Female,Yes,58,Yes,Doctor,5.0,Average,3.0,Cat_2,D
4897,463584,Female,No,22,No,Engineer,,Low,3.0,Cat_6,D
4899,460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
4900,461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B
4902,461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B
4904,461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3,D
4906,461377,Female,Yes,57,Yes,Artist,,Low,1.0,Cat_6,B
4907,467840,Female,,22,No,Healthcare,0.0,Low,6.0,Cat_2,D
4908,462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4909,462217,Female,No,42,Yes,Executive,,Low,1.0,Cat_4,B
4910,464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
4912,460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,B
4913,467612,Male,Yes,67,Yes,Executive,1.0,Low,,Cat_7,B
4916,459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
4917,464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
4918,463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
4921,466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
4924,466691,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_2,D
4925,463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
4926,463321,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_1,D
4927,462532,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_2,D
4928,464588,Female,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_6,B
4930,465260,Female,No,22,No,Healthcare,8.0,Low,6.0,Cat_6,D
4931,467566,Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
4932,464284,Female,Yes,42,Yes,Artist,,Low,,Cat_4,B
4933,462895,Male,No,32,No,Entertainment,1.0,Low,3.0,Cat_7,D
4934,459460,Male,No,55,No,Lawyer,,Low,1.0,Cat_1,D
4937,466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
4938,464840,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_4,D
4939,460135,Female,No,31,Yes,Healthcare,4.0,Low,3.0,Cat_6,B
4940,464814,Male,Yes,53,Yes,Artist,0.0,High,7.0,Cat_4,D
4943,463083,Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6,D
4944,461283,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
4945,459487,Male,Yes,67,No,Lawyer,,Low,,Cat_6,D
4947,462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
4948,464780,Female,No,32,No,Engineer,1.0,Low,9.0,Cat_4,D
4949,466741,Female,,53,No,Artist,9.0,Low,2.0,Cat_6,B
4950,465385,Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2,B
4952,467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6,B
4954,460068,Female,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
4955,467444,Female,Yes,40,Yes,Artist,,Low,2.0,Cat_6,D
4956,460937,Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4,B
4957,459550,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_4,D
4959,464228,Male,No,29,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
4963,462682,Male,No,25,No,Entertainment,2.0,Low,7.0,Cat_6,D
4964,463384,Female,No,29,No,Marketing,1.0,Low,5.0,Cat_3,D
4966,467502,Female,No,26,No,Healthcare,,Low,6.0,Cat_7,D
4967,459433,Male,No,26,No,Doctor,1.0,Low,4.0,Cat_6,D
4974,461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,B
4976,462861,Female,No,26,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
4977,458989,Female,Yes,42,Yes,Engineer,1.0,Low,1.0,Cat_6,B
4979,463293,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
4980,465166,Male,No,25,Yes,Healthcare,4.0,Low,5.0,Cat_4,D
4981,460194,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_2,D
4983,466932,Female,No,49,Yes,Doctor,,Low,2.0,Cat_6,D
4984,467769,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_3,B
4988,466607,Male,No,18,No,Marketing,2.0,Low,2.0,Cat_3,D
4991,461240,Female,No,45,No,Marketing,1.0,Low,1.0,Cat_6,D
