,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
4349,467571,Male,No,23,No,Marketing,0.0,Low,,,C
4351,465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,Cat_6,B
4352,460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
4354,467435,Female,No,30,No,Artist,0.0,Low,,Cat_6,C
4356,467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
4357,459827,Female,No,33,No,,,Low,1.0,Cat_7,C
4358,461859,Female,Yes,46,No,Artist,5.0,Low,5.0,Cat_6,C
4359,467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,Cat_6,C
4360,462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
4365,464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,B
4366,461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4367,459746,Male,,56,Yes,Artist,1.0,Average,2.0,Cat_6,B
4369,467499,Male,Yes,40,Yes,Artist,,Low,3.0,Cat_6,C
4370,467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
4371,463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6,B
4373,458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
4374,459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,Cat_6,C
4375,462993,Male,Yes,30,No,Artist,,Average,3.0,Cat_6,B
4376,467947,Female,,59,Yes,Artist,1.0,Average,4.0,Cat_6,C
4379,465626,Female,No,42,Yes,Artist,7.0,Low,3.0,Cat_6,C
4380,461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C
4382,466949,Male,Yes,39,No,Executive,12.0,High,7.0,Cat_6,B
4385,465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,Cat_6,C
4386,466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,B
4387,466436,Male,Yes,42,No,Doctor,0.0,Average,3.0,Cat_6,B
4388,467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B
4390,467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
4391,466235,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_4,C
4394,466094,Female,No,31,No,Healthcare,0.0,Low,3.0,Cat_6,B
4396,460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B
4397,461786,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4398,466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6,B
4400,459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,B
4402,461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
4403,465188,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,B
4405,466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6,C
4408,464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,C
4409,461518,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_3,B
4410,464848,Male,Yes,35,No,Entertainment,1.0,Average,4.0,Cat_4,B
4413,466508,Female,Yes,40,Yes,Artist,9.0,Average,5.0,Cat_6,B
4414,460125,Female,Yes,55,Yes,Artist,10.0,Low,1.0,Cat_6,B
4415,462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
4416,461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
4418,463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,Cat_6,B
4420,467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C
4421,463160,Female,No,48,No,Entertainment,,Low,1.0,Cat_6,B
4422,467736,Female,Yes,79,Yes,Lawyer,4.0,High,,Cat_6,B
4423,466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
4424,467825,Female,No,21,No,Marketing,1.0,Low,8.0,Cat_6,C
4425,466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
4426,466724,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,B
4427,463062,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_6,B
4429,462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,B
4431,459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6,C
4432,459302,Female,Yes,57,Yes,Artist,,Average,4.0,Cat_2,C
4433,467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4434,462122,Male,Yes,42,No,Entertainment,6.0,Low,3.0,Cat_6,B
4438,464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
4441,464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C
4442,467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
4448,461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_4,C
4449,464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B
4450,462537,Male,No,78,Yes,Entertainment,,Low,1.0,Cat_6,C
4451,462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,Cat_6,B
4452,460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4453,463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B
4455,461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B
4456,464315,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C
4458,459259,Male,Yes,74,Yes,Lawyer,,High,2.0,Cat_6,C
4460,463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B
4462,466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_2,C
4464,464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4467,463453,Male,No,27,Yes,Healthcare,,Low,4.0,Cat_6,B
4468,466795,Male,,55,Yes,Entertainment,,Average,5.0,Cat_6,B
4471,463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
4473,462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C
4474,460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B
4477,467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
4478,466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B
4486,463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,C
4487,465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C
4492,463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,B
4493,466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
4494,462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
4496,461782,Female,Yes,45,Yes,Artist,,High,5.0,Cat_6,C
4500,466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,Cat_6,B
4501,459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
4502,464830,Male,,47,,Executive,1.0,Average,5.0,Cat_4,B
4503,459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4504,465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
4505,461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C
4511,462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B
4515,467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4516,460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C
4517,461682,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,C
4519,467077,Male,,61,Yes,Artist,1.0,Average,5.0,Cat_6,C
4520,465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,B
4521,463896,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,C
4522,463481,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_7,B
4526,465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,B
4527,467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,C
4529,464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,B
4530,465697,Female,Yes,47,No,Artist,7.0,Low,1.0,Cat_6,C
4533,467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C
4535,466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6,B
4537,467915,Female,No,23,No,Doctor,0.0,Low,4.0,Cat_6,C
4539,462811,Male,Yes,37,Yes,Marketing,,High,2.0,Cat_6,B
4542,465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C
4543,464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,B
4548,466319,Female,,29,No,Healthcare,1.0,Low,4.0,Cat_6,C
4549,465801,Male,,37,Yes,Doctor,8.0,Low,6.0,Cat_6,C
4550,461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
4552,460487,Female,No,42,No,Homemaker,,Low,1.0,Cat_3,B
4553,462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B
4555,459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
4557,464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4,B
4562,459223,Female,Yes,47,Yes,Doctor,1.0,Average,4.0,Cat_6,C
4566,462296,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,C
4567,466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,C
4568,462043,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_6,C
4569,466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,Cat_6,C
4571,462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,B
4574,463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,B
4575,463902,Female,Yes,41,Yes,Entertainment,,Average,4.0,Cat_6,C
4576,462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6,C
4580,466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_7,C
4581,464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,Cat_5,C
4582,465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C
4583,466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,C
4585,464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C
4586,467391,Male,Yes,84,Yes,Lawyer,,Low,1.0,Cat_6,C
4594,459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,B
4595,462148,Male,Yes,62,Yes,Artist,0.0,Average,,Cat_4,C
4596,462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,Cat_6,C
4597,460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,B
4599,459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B
4602,461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B
4603,460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C
4605,466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,B
4608,466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
4611,461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
4612,466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
4614,460957,Male,Yes,48,Yes,Entertainment,1.0,Low,,Cat_4,B
4615,466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C
4616,459843,Male,Yes,52,No,Artist,,Average,6.0,Cat_6,B
4618,460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
4619,464249,Male,Yes,80,No,Lawyer,,High,2.0,Cat_6,C
4621,459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,B
4623,464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B
4624,459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C
4627,467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4628,464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B
4630,462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,C
4634,460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B
4638,459314,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_6,C
4640,466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4642,459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
4645,463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
4646,460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B
4648,463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B
4649,466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4650,464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B
4652,461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C
4654,463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B
4657,460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
4658,463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B
4659,466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
4662,460564,Female,Yes,28,,Homemaker,6.0,Average,3.0,Cat_3,C
4667,462733,Male,Yes,55,No,Artist,0.0,Average,2.0,Cat_6,C
4668,466146,Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6,C
4670,459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B
4672,461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
4683,463802,Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,B
4684,466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,C
4689,467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
4690,467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
4691,461146,Male,Yes,56,Yes,Entertainment,0.0,Low,2.0,Cat_3,C
4692,462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C
4696,466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
4699,461769,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
4702,467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B
4704,461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
4705,460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B
4711,466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B
4712,460371,Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6,C
4713,465180,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,C
4715,459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,C
4718,467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,B
4720,461823,Male,No,27,No,Healthcare,10.0,Low,4.0,Cat_6,C
4722,461317,Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,C
4729,462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B
4735,466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C
4736,459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
4739,460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C
4741,462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,B
4742,459684,Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,B
4743,459568,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
4747,463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,C
4755,462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B
4761,466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,B
4762,463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,B
4766,461326,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_6,C
4767,467196,Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6,C
4769,462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
4772,463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,C
4773,460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,B
4778,467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
4781,465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B
4782,460517,Male,Yes,78,,Lawyer,,Low,,Cat_3,C
4783,463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
4785,466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,C
4786,467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B
4787,461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
4788,459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C
4789,466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
4791,467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C
4793,466106,Female,Yes,63,No,Artist,0.0,Average,5.0,Cat_6,C
4795,461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,B
4796,460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B
4798,467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
4799,465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4800,464349,Male,Yes,66,Yes,Artist,2.0,Low,1.0,Cat_6,C
4802,463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B
4803,462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
4804,463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,C
4808,462889,Male,Yes,33,No,Executive,,High,4.0,Cat_6,B
4811,467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,C
4814,459571,Female,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C
4815,459385,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_7,C
4816,466191,Male,Yes,48,Yes,Executive,0.0,High,3.0,Cat_2,C
4817,465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,B
4821,461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B
4824,464469,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,B
4825,459710,Male,Yes,61,Yes,Artist,,Low,1.0,Cat_6,B
4829,466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6,B
4833,467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B
4834,464861,Male,No,32,No,Homemaker,,Low,2.0,Cat_4,B
4835,459667,Female,Yes,50,Yes,Healthcare,1.0,High,6.0,Cat_5,C
4836,467447,Female,Yes,37,Yes,Engineer,,Average,3.0,Cat_6,B
4837,461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
4840,464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
4841,466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
4844,467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B
4846,461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3,C
4847,466350,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,C
4850,462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
4851,465355,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6,C
4854,462424,Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,C
4855,459028,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
4857,461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
4858,466656,Male,Yes,89,Yes,Marketing,1.0,High,2.0,Cat_6,C
4863,466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
4864,465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,C
4865,466954,Female,Yes,68,No,Doctor,8.0,Average,2.0,Cat_6,C
4866,460274,Female,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,C
4867,466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
4868,462281,Male,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_6,C
4869,462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B
4871,464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,B
4872,462164,Female,Yes,62,Yes,Artist,9.0,Low,1.0,Cat_6,B
4873,463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,B
4875,461324,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
4876,463482,Male,No,41,No,Engineer,9.0,Low,7.0,Cat_4,C
4879,464473,Female,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,C
4880,467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
4882,463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6,C
4884,461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
4887,462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B
4889,463699,Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,B
4890,466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
4892,467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
4893,464261,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
4894,462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
4896,467322,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
4898,466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C
4899,460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
4900,461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B
4902,461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B
4903,459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4906,461377,Female,Yes,57,Yes,Artist,,Low,1.0,Cat_6,B
4908,462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4909,462217,Female,No,42,Yes,Executive,,Low,1.0,Cat_4,B
4910,464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
4912,460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,B
4913,467612,Male,Yes,67,Yes,Executive,1.0,Low,,Cat_7,B
4917,464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
4918,463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
4920,467420,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C
4921,466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
4925,463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
4928,464588,Female,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_6,B
4929,467436,Male,Yes,51,Yes,Artist,5.0,Average,4.0,Cat_6,C
4931,467566,Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
4932,464284,Female,Yes,42,Yes,Artist,,Low,,Cat_4,B
4936,463168,Female,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,C
4937,466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
4939,460135,Female,No,31,Yes,Healthcare,4.0,Low,3.0,Cat_6,B
4946,466181,Male,Yes,46,Yes,Entertainment,1.0,Low,2.0,Cat_3,C
4947,462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
4949,466741,Female,,53,No,Artist,9.0,Low,2.0,Cat_6,B
4950,465385,Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2,B
4952,467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6,B
4954,460068,Female,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
4956,460937,Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4,B
4960,461593,Female,Yes,37,Yes,Doctor,9.0,Average,2.0,Cat_6,C
4968,467452,Female,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
4969,462501,Male,Yes,63,Yes,Artist,1.0,Average,,Cat_6,C
4970,462121,Female,No,60,Yes,Artist,1.0,Low,3.0,Cat_6,C
4974,461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,B
4977,458989,Female,Yes,42,Yes,Engineer,1.0,Low,1.0,Cat_6,B
4982,462711,Male,Yes,53,Yes,Artist,0.0,Average,5.0,Cat_6,C
4984,467769,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_3,B
4985,461898,Male,Yes,60,Yes,Executive,5.0,High,3.0,Cat_6,C
4987,466137,Female,,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
4993,459512,Male,Yes,65,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4994,467775,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_7,C
4995,462871,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_6,B
4996,464454,Female,Yes,52,Yes,Engineer,7.0,High,4.0,Cat_6,C
4999,459074,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_4,C
5003,466945,Male,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,C
5004,463922,Female,No,32,No,Healthcare,2.0,Low,5.0,Cat_1,C
5005,466328,Male,Yes,49,Yes,Artist,0.0,Low,3.0,Cat_3,C
5007,462300,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
5009,467823,Male,Yes,45,Yes,Doctor,6.0,Average,2.0,Cat_6,C
5010,467726,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,C
5014,466770,Female,Yes,85,Yes,Lawyer,0.0,Low,5.0,Cat_6,C
5016,459344,Female,Yes,76,Yes,Artist,1.0,High,2.0,Cat_6,C
5017,464152,Male,Yes,37,Yes,Artist,0.0,High,4.0,Cat_6,B
5018,464104,Male,Yes,62,No,Artist,0.0,Average,3.0,Cat_6,C
5022,462902,Male,Yes,46,No,Executive,,Average,3.0,Cat_1,C
5028,466207,Female,Yes,37,Yes,Doctor,9.0,Average,4.0,Cat_2,C
5029,464431,Male,,67,Yes,Executive,0.0,High,3.0,Cat_6,B
5030,462397,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
5033,459834,Male,Yes,45,No,Doctor,1.0,Average,3.0,Cat_6,B
5035,460048,Male,No,47,Yes,Doctor,1.0,Low,1.0,Cat_6,B
5037,459687,Male,Yes,50,No,Executive,,High,4.0,Cat_6,B
5039,463936,Male,Yes,32,No,Entertainment,1.0,Average,2.0,Cat_6,B
5040,460422,Male,Yes,53,Yes,Entertainment,1.0,High,,Cat_6,B
