,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
3901,467318,Male,Yes,41,Yes,Doctor,,Low,2.0,Cat_6,C
3902,466867,Female,No,27,No,Homemaker,14.0,Low,1.0,Cat_6,D
3907,465013,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,C
3909,462344,Female,Yes,63,Yes,Artist,0.0,High,4.0,Cat_6,C
3912,466589,Male,No,20,No,Healthcare,,Low,4.0,Cat_6,D
3914,459887,Male,Yes,46,No,Artist,3.0,Average,2.0,,C
3917,462928,Male,Yes,49,Yes,Artist,2.0,Average,4.0,Cat_2,C
3924,466237,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_4,D
3925,462707,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6,C
3926,467060,Male,No,39,No,Engineer,5.0,Low,2.0,Cat_6,D
3928,460281,Female,No,29,Yes,Doctor,10.0,Low,5.0,Cat_6,D
3930,460431,Female,No,46,Yes,Engineer,1.0,Low,1.0,Cat_6,D
3931,466901,Female,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_7,C
3932,463328,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
3934,462371,Female,No,27,No,Healthcare,5.0,Low,3.0,Cat_2,D
3936,460662,Female,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,D
3937,464022,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,D
3938,461819,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
3940,462804,Male,Yes,39,No,Executive,5.0,High,3.0,Cat_4,D
3943,463289,Female,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_3,C
3944,463223,Female,No,22,No,Entertainment,,Low,3.0,Cat_6,D
3947,463185,Female,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
3952,467732,Female,No,43,Yes,Healthcare,8.0,Low,1.0,,D
3953,460003,Male,No,49,Yes,Doctor,5.0,Low,1.0,Cat_6,D
3957,466675,Female,Yes,49,Yes,Artist,2.0,Average,2.0,Cat_6,C
3958,461124,Male,No,19,No,Healthcare,1.0,Low,8.0,Cat_4,D
3962,462912,Female,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,D
3964,460708,Male,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,C
3965,467015,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
3967,467245,Female,No,38,No,Doctor,0.0,Low,1.0,Cat_6,C
3970,467246,Male,No,21,No,Doctor,9.0,Low,3.0,Cat_7,D
3972,460959,Female,No,28,No,Artist,5.0,Low,5.0,Cat_3,C
3975,459632,Female,Yes,52,No,Marketing,1.0,High,3.0,Cat_4,D
3976,462613,Female,Yes,35,No,Engineer,0.0,Average,5.0,Cat_4,D
3977,466455,Female,Yes,30,Yes,Doctor,4.0,Low,2.0,Cat_6,D
3978,462394,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
3982,459845,Male,Yes,66,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
3984,462583,Male,No,26,Yes,Artist,0.0,Low,4.0,Cat_4,D
3985,459858,Female,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
3987,467135,Female,Yes,51,Yes,Artist,1.0,Average,5.0,Cat_6,C
3989,466206,Female,Yes,60,Yes,Artist,2.0,Average,2.0,Cat_3,C
3991,467382,Male,Yes,36,Yes,Doctor,9.0,Average,2.0,Cat_6,C
3992,466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,D
3994,467296,Female,Yes,69,Yes,Artist,,Average,2.0,Cat_3,C
3997,463524,Female,Yes,40,Yes,Artist,6.0,Average,2.0,Cat_6,C
3999,465711,Male,Yes,51,Yes,Artist,0.0,Average,,Cat_6,C
4000,462833,Male,Yes,33,No,Doctor,0.0,Average,5.0,Cat_6,D
4002,463366,Male,Yes,71,No,Lawyer,0.0,Low,5.0,Cat_3,D
4004,459114,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,C
4005,467928,Male,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6,C
4008,463191,Male,No,26,No,Healthcare,1.0,Low,1.0,Cat_4,D
4009,460861,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
4010,465610,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,C
4012,462876,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_1,D
4013,465333,Female,Yes,37,Yes,Artist,2.0,Low,2.0,Cat_7,C
4016,462991,Male,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
4017,460307,Male,No,27,No,Entertainment,6.0,Low,2.0,Cat_6,D
4018,464383,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4019,467931,Male,No,25,Yes,Doctor,0.0,Low,2.0,Cat_6,D
4020,466594,Male,Yes,72,Yes,Executive,1.0,High,2.0,Cat_6,C
4021,461200,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6,C
4024,463549,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
4025,466696,Female,Yes,48,Yes,Artist,2.0,Average,4.0,Cat_6,C
4026,462906,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D
4029,462483,Male,Yes,63,Yes,,1.0,Average,2.0,Cat_6,C
4031,461661,Female,Yes,37,Yes,Artist,7.0,Average,2.0,Cat_2,C
4034,465242,Male,No,22,No,Healthcare,7.0,Low,4.0,Cat_3,D
4035,465170,Female,Yes,46,Yes,Entertainment,4.0,Low,3.0,Cat_6,C
4036,467359,Male,Yes,41,Yes,Artist,6.0,Average,2.0,Cat_6,C
4038,465984,Male,,23,No,Healthcare,8.0,High,5.0,Cat_6,D
4040,464241,Female,Yes,89,,Artist,1.0,High,2.0,Cat_6,C
4043,465035,Female,Yes,74,Yes,Lawyer,12.0,High,2.0,Cat_6,C
4045,461957,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
4046,465523,Female,Yes,45,Yes,Engineer,0.0,High,5.0,Cat_6,C
4047,459631,Male,,53,Yes,Executive,,High,3.0,Cat_6,D
4050,463243,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
4053,460154,Male,No,29,Yes,Entertainment,8.0,Low,4.0,Cat_6,C
4055,464030,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,D
4057,465237,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,D
4059,465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4,C
4060,459516,Female,,63,Yes,Artist,,Average,2.0,Cat_6,C
4063,467314,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_6,C
4065,467295,Male,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
4066,466212,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
4067,463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,Cat_2,C
4070,460183,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,D
4072,463100,Female,No,37,No,Homemaker,8.0,Low,1.0,Cat_6,D
4073,460550,Female,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_3,C
4075,462964,Male,Yes,39,No,Artist,7.0,Average,3.0,Cat_6,C
4076,466685,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
4077,460719,Female,Yes,75,Yes,Lawyer,1.0,Low,,Cat_3,D
4079,466377,Male,Yes,62,Yes,,8.0,Average,2.0,Cat_6,C
4083,460084,Female,No,27,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
4084,461119,Female,No,23,No,Healthcare,6.0,Low,3.0,Cat_3,D
4085,463441,Male,Yes,42,Yes,Artist,8.0,High,4.0,Cat_6,C
4086,466971,Male,No,65,Yes,Executive,9.0,Low,3.0,Cat_6,D
4087,463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,Cat_6,C
4088,467877,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
4089,464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,D
4091,461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
4092,461966,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,C
4093,463398,Male,No,29,No,Marketing,9.0,Low,4.0,Cat_3,C
4096,461082,Male,No,23,No,Healthcare,8.0,Low,4.0,Cat_1,D
4097,465942,Female,Yes,33,Yes,Marketing,8.0,High,2.0,Cat_6,D
4099,464252,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6,C
4102,462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,Cat_4,D
4104,459956,Female,Yes,39,Yes,Healthcare,8.0,Average,2.0,Cat_6,D
4107,462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,Cat_6,D
4108,461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,C
4110,462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,Cat_4,D
4111,466332,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_2,D
4113,464147,Male,Yes,41,Yes,Artist,0.0,High,3.0,Cat_6,C
4114,463007,Male,Yes,29,No,Executive,,High,3.0,Cat_6,D
4115,464119,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
4117,465706,Female,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
4118,459826,Female,No,31,No,,,Low,1.0,Cat_7,C
4119,466174,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
4120,463596,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
4121,465455,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
4123,459140,Female,No,18,No,Healthcare,7.0,Low,6.0,Cat_6,D
4124,464295,Female,No,30,No,Healthcare,7.0,Low,6.0,Cat_4,C
4127,461482,Female,No,52,Yes,Artist,9.0,Low,1.0,Cat_6,C
4128,462514,Male,No,25,Yes,Healthcare,,Low,2.0,Cat_4,D
4129,459796,Male,Yes,66,Yes,Artist,,Average,3.0,Cat_6,C
4130,463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
4131,462278,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4134,467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
4136,462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6,D
4141,467731,Male,Yes,56,Yes,Artist,,Average,4.0,Cat_6,C
4142,461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,Cat_5,D
4146,463010,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D
4150,461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
4152,463690,Female,No,28,No,Healthcare,7.0,Low,4.0,Cat_6,D
4153,465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
4154,461736,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
4158,464918,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
4160,464254,Male,Yes,63,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
4167,467143,Female,No,53,No,Lawyer,1.0,Low,3.0,Cat_6,D
4170,459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
4171,467895,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4172,459838,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,C
4176,462511,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4178,459638,Male,No,25,Yes,Healthcare,,Low,,Cat_6,D
4180,461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,Cat_6,D
4181,460456,Male,Yes,33,No,Executive,0.0,High,5.0,Cat_3,D
4183,461297,Male,Yes,69,No,Lawyer,0.0,High,2.0,Cat_6,C
4184,464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
4187,466276,Female,No,32,No,Doctor,0.0,Low,5.0,Cat_4,D
4188,467829,Female,No,22,No,Doctor,3.0,Low,4.0,Cat_2,D
4191,466925,Male,No,19,No,Healthcare,7.0,Low,2.0,Cat_6,D
4192,467846,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
4194,460597,Female,No,20,No,Marketing,1.0,Low,2.0,Cat_3,D
4195,467788,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4196,467966,Female,No,31,Yes,Entertainment,9.0,Low,3.0,Cat_7,D
4198,460242,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
4199,467014,Male,Yes,36,Yes,Executive,9.0,High,3.0,Cat_6,C
4200,466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,Cat_2,C
4202,459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
4203,464074,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,C
4205,466575,Female,Yes,57,Yes,Artist,7.0,Average,3.0,Cat_6,C
4208,467700,Male,Yes,57,Yes,Entertainment,,Average,2.0,Cat_6,C
4209,467140,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
4210,463356,Male,No,29,Yes,Healthcare,5.0,Low,4.0,Cat_2,D
4211,466797,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
4212,459234,Female,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,D
4214,463901,Male,Yes,35,No,Artist,0.0,Low,6.0,Cat_4,C
4218,466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,Cat_6,C
4220,461994,Male,Yes,18,No,Doctor,10.0,Low,2.0,Cat_6,D
4222,462527,Male,Yes,43,No,Artist,4.0,Average,2.0,Cat_6,C
4225,460189,Male,No,33,No,Entertainment,14.0,Low,1.0,Cat_6,D
4227,464673,Male,Yes,47,No,Executive,1.0,High,7.0,Cat_2,D
4229,460136,Male,No,27,Yes,Artist,10.0,Low,3.0,Cat_6,D
4230,460973,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
4232,460679,Female,No,19,,Healthcare,9.0,Low,4.0,Cat_3,D
4235,467201,Female,No,33,Yes,Engineer,,Low,5.0,Cat_7,D
4236,462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,Cat_4,D
4243,462317,Female,No,32,No,Entertainment,3.0,Low,6.0,Cat_4,D
4245,464169,Male,,89,No,Lawyer,1.0,High,2.0,Cat_6,D
4248,459711,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6,D
4250,459392,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_6,C
4253,460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,Cat_6,C
4254,463126,Female,Yes,65,Yes,Artist,3.0,Average,2.0,Cat_6,C
4257,462439,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
4258,464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2,C
4262,463349,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2,D
4263,465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
4264,465261,Female,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_1,D
4266,462031,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
4267,464933,Male,No,25,No,,0.0,Low,1.0,Cat_4,D
4268,463941,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
4269,466842,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_2,D
4270,459014,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4271,462420,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
4272,465250,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
4274,461791,Female,No,22,No,Lawyer,8.0,Low,1.0,Cat_6,D
4277,461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6,C
4278,466658,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
4279,459728,Female,Yes,53,Yes,Artist,2.0,Average,4.0,Cat_6,C
4282,467553,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
4284,462182,Male,Yes,88,No,Artist,7.0,Low,1.0,Cat_6,D
4285,459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_6,C
4286,460721,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
4287,459517,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
4288,461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
4289,465390,Female,No,27,Yes,Marketing,3.0,Low,3.0,Cat_6,D
4290,466160,Female,Yes,51,Yes,Engineer,1.0,Average,2.0,Cat_6,C
4292,465902,Male,No,25,Yes,Executive,3.0,Low,3.0,Cat_6,D
4294,466247,Female,,51,Yes,Artist,0.0,Low,4.0,Cat_2,C
4295,465747,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,C
4299,464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,Cat_6,C
4300,460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,Cat_6,C
4301,464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4305,459790,Male,No,28,No,Doctor,10.0,Low,3.0,Cat_6,C
4307,462093,Male,No,33,Yes,Artist,1.0,Low,,Cat_4,D
4308,459398,Female,Yes,60,No,Lawyer,,High,2.0,Cat_6,C
4310,461379,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
4313,460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,Cat_6,D
4314,463275,Male,Yes,29,No,Entertainment,7.0,Average,2.0,Cat_3,D
4316,466861,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,D
4317,463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,D
4319,462506,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,C
4321,461253,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
4322,460466,Female,No,19,No,Healthcare,8.0,Low,,Cat_6,D
4323,461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
4325,461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_5,C
4326,466737,Male,No,33,No,Entertainment,1.0,Low,,Cat_6,D
4331,462831,Male,Yes,29,No,Executive,1.0,High,3.0,Cat_6,D
4334,460566,Male,Yes,36,Yes,Homemaker,,Average,2.0,Cat_3,C
4336,460235,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
4340,463406,Male,No,33,No,Marketing,0.0,Low,4.0,Cat_3,C
4341,459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C
4344,466284,Male,Yes,46,Yes,Artist,1.0,Average,5.0,Cat_2,C
4345,464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
4346,466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2,C
4347,460821,Female,No,31,Yes,Healthcare,,Low,2.0,Cat_4,D
4348,459206,Female,No,25,No,Artist,1.0,Low,3.0,Cat_6,C
4349,467571,Male,No,23,No,Marketing,0.0,Low,,,C
4350,461156,Male,No,22,No,Marketing,3.0,Low,6.0,Cat_3,D
4353,465380,Male,No,25,No,Entertainment,5.0,Low,2.0,Cat_6,D
4354,467435,Female,No,30,No,Artist,0.0,Low,,Cat_6,C
4355,461218,Male,Yes,27,No,Executive,0.0,Low,6.0,Cat_6,D
4357,459827,Female,No,33,No,,,Low,1.0,Cat_7,C
4358,461859,Female,Yes,46,No,Artist,5.0,Low,5.0,Cat_6,C
4359,467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,Cat_6,C
4360,462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
4362,459055,Female,No,19,No,Entertainment,1.0,Low,5.0,Cat_6,D
4363,462605,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_4,D
4364,461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,Cat_3,D
4369,467499,Male,Yes,40,Yes,Artist,,Low,3.0,Cat_6,C
4372,467504,Female,,31,No,Doctor,1.0,Low,4.0,Cat_6,D
4373,458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
4374,459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,Cat_6,C
4376,467947,Female,,59,Yes,Artist,1.0,Average,4.0,Cat_6,C
4378,460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D
4379,465626,Female,No,42,Yes,Artist,7.0,Low,3.0,Cat_6,C
4380,461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C
4381,462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_1,D
4383,465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
4385,465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,Cat_6,C
4389,460341,Female,No,31,No,Entertainment,11.0,Low,5.0,Cat_7,D
4391,466235,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_4,C
4393,460233,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,D
4397,461786,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4402,461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
4404,467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
4405,466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6,C
4406,467151,Male,No,37,No,Entertainment,,Low,1.0,Cat_6,D
4407,467480,Male,Yes,35,Yes,Artist,,Average,,Cat_6,D
4408,464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,C
4417,461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
4420,467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C
4424,467825,Female,No,21,No,Marketing,1.0,Low,8.0,Cat_6,C
4425,466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
4431,459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6,C
4432,459302,Female,Yes,57,Yes,Artist,,Average,4.0,Cat_2,C
4433,467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4435,459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
4439,460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D
4440,460232,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
4441,464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C
4442,467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
4443,460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D
4445,464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
4447,462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D
4448,461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_4,C
4450,462537,Male,No,78,Yes,Entertainment,,Low,1.0,Cat_6,C
4452,460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4456,464315,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C
4457,467607,Female,No,25,No,Engineer,9.0,Low,1.0,Cat_6,D
4458,459259,Male,Yes,74,Yes,Lawyer,,High,2.0,Cat_6,C
4459,465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D
4461,467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,D
4462,466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_2,C
4463,463401,Female,No,18,No,Healthcare,,Low,3.0,Cat_3,D
4466,467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,D
4469,461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,D
4470,467280,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6,D
4471,463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
4473,462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C
4477,467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
4479,464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
4481,463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
4483,459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
4484,464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D
4486,463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,C
4487,465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C
4489,459719,Male,Yes,84,Yes,Lawyer,,Low,,Cat_4,D
4490,462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D
4491,462198,Female,No,39,No,Engineer,2.0,Low,,Cat_3,D
4493,466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
4494,462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
4496,461782,Female,Yes,45,Yes,Artist,,High,5.0,Cat_6,C
4497,460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6,D
4499,467396,Male,No,20,,Healthcare,0.0,Low,3.0,Cat_6,D
4501,459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
4503,459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4504,465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
4505,461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C
4507,467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4,D
4510,460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
4512,461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
4513,459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,D
4515,467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4516,460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C
4517,461682,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,C
4519,467077,Male,,61,Yes,Artist,1.0,Average,5.0,Cat_6,C
4521,463896,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,C
4523,463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,D
4524,464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
4525,467637,Male,No,36,Yes,Engineer,,Low,2.0,Cat_3,D
4527,467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,C
4530,465697,Female,Yes,47,No,Artist,7.0,Low,1.0,Cat_6,C
4532,466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D
4533,467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C
4534,460495,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D
4536,467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
4537,467915,Female,No,23,No,Doctor,0.0,Low,4.0,Cat_6,C
4538,464786,Male,No,33,No,Marketing,1.0,Low,3.0,Cat_4,D
4541,461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,D
4542,465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C
4545,461019,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D
4546,467240,Female,,22,No,Doctor,6.0,High,3.0,Cat_6,D
4547,460116,Female,Yes,43,Yes,,1.0,Low,2.0,Cat_6,D
