index,index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
2204,4917,464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
4263,2377,463642,Female,No,27,Yes,Healthcare,0.0,Low,3.0,Cat_2,1.0
4237,6006,461910,Male,Yes,31,Yes,Artist,,Average,2.0,Cat_2,1.0
3878,2952,459495,Male,No,29,Yes,Artist,,Low,3.0,Cat_6,0.0
5664,7511,460696,Male,Yes,73,No,Lawyer,1.0,Low,1.0,Cat_6,0.0
3724,4909,462217,Female,No,42,Yes,Executive,,Low,1.0,Cat_4,1.0
3453,3168,461041,Female,Yes,72,No,Lawyer,0.0,High,7.0,Cat_3,0.0
3910,6993,467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,0.0
3580,5759,461549,Female,Yes,68,Yes,Artist,,Average,2.0,Cat_6,1.0
4736,4839,467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,0.0
4378,7507,466435,Male,Yes,32,No,Executive,1.0,High,5.0,Cat_6,0.0
3292,395,462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,0.0
1996,2281,467792,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
5203,7241,459623,Male,Yes,46,No,Entertainment,,Average,5.0,Cat_4,1.0
704,7586,459367,Female,No,22,No,Doctor,11.0,Low,4.0,Cat_1,0.0
5961,5396,465700,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,0.0
4172,6522,461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,1.0
2879,1347,461267,Female,No,35,Yes,Healthcare,,Low,1.0,Cat_4,0.0
5467,4443,460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,0.0
3191,1793,466829,Female,Yes,27,No,Homemaker,10.0,Low,1.0,Cat_6,0.0
3804,5608,459883,Male,No,63,Yes,Artist,0.0,Low,1.0,Cat_2,1.0
675,7004,460631,Male,,47,Yes,Marketing,,High,2.0,Cat_3,0.0
1952,1278,464084,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
3618,322,467730,Male,No,18,No,Healthcare,,Low,4.0,Cat_6,0.0
1447,2547,464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3,0.0
3201,3578,466561,Female,No,19,No,Healthcare,3.0,Low,3.0,Cat_6,0.0
2725,5883,465899,Female,No,38,Yes,Doctor,9.0,Low,2.0,Cat_6,1.0
196,5644,461189,Male,Yes,87,No,Lawyer,,Low,1.0,Cat_3,1.0
2589,5380,462185,Male,No,18,No,Doctor,0.0,Low,3.0,Cat_6,0.0
2427,6537,467384,Male,No,42,Yes,,,Low,1.0,Cat_6,0.0
2245,3250,465308,Female,No,22,No,Doctor,1.0,Low,4.0,Cat_7,1.0
5983,3940,462804,Male,Yes,39,No,Executive,5.0,High,3.0,Cat_4,0.0
2383,1203,464913,Male,Yes,52,Yes,Entertainment,0.0,Low,4.0,Cat_4,1.0
2351,7472,465488,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
139,3682,459735,Female,No,43,No,Artist,,Low,1.0,Cat_6,1.0
4476,457,460139,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,0.0
1297,3354,467244,Male,No,26,Yes,Healthcare,0.0,Low,5.0,Cat_6,0.0
2003,6269,463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0,Cat_6,0.0
220,4273,466513,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
6356,7391,460930,Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6,0.0
2947,2582,466013,Male,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,0.0
1754,5790,459357,Male,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_6,0.0
4187,6918,462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,0.0
583,3059,461193,Female,No,41,Yes,Marketing,1.0,Low,1.0,Cat_6,0.0
751,1720,467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6,1.0
266,7483,463346,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6,0.0
2579,6888,462218,Male,Yes,53,No,Executive,0.0,Average,5.0,Cat_4,1.0
4526,2818,461265,Male,No,33,No,Marketing,1.0,Low,6.0,Cat_4,0.0
4250,2798,465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3,1.0
826,5134,461134,Male,Yes,32,Yes,Doctor,0.0,Low,3.0,Cat_6,0.0
956,5191,463023,Female,Yes,40,No,Homemaker,6.0,Low,1.0,Cat_6,0.0
2366,5594,465044,Female,Yes,47,Yes,Engineer,0.0,Average,4.0,Cat_6,1.0
3381,961,462587,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_4,1.0
3805,3902,466867,Female,No,27,No,Homemaker,14.0,Low,1.0,Cat_6,0.0
2367,2841,459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,1.0
5231,3685,465345,Female,No,40,Yes,Artist,0.0,Low,,Cat_6,1.0
4770,4757,464899,Female,No,22,,Healthcare,8.0,Low,5.0,Cat_4,0.0
2653,551,460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4,0.0
2424,5095,463306,Female,Yes,60,Yes,Engineer,1.0,High,4.0,Cat_3,1.0
2996,6279,461174,Female,No,23,No,Marketing,,Low,4.0,Cat_3,1.0
6030,5889,462334,Male,No,47,Yes,Artist,9.0,Low,2.0,Cat_6,1.0
526,5474,465566,Male,No,50,Yes,Artist,1.0,Low,3.0,Cat_3,1.0
945,3344,461048,Male,Yes,33,Yes,Doctor,10.0,Average,2.0,Cat_2,0.0
6235,209,464761,Female,Yes,50,No,Engineer,,Average,4.0,Cat_2,1.0
2402,5944,465388,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,0.0
1336,5660,459784,Female,Yes,52,Yes,Engineer,0.0,High,5.0,Cat_6,1.0
3173,3150,464637,Female,No,38,Yes,Marketing,,Low,4.0,Cat_4,0.0
3839,3392,465587,Male,Yes,42,Yes,Entertainment,,Low,5.0,Cat_3,1.0
3700,7386,459305,Male,Yes,29,No,Healthcare,13.0,High,2.0,Cat_6,1.0
4111,5037,459687,Male,Yes,50,No,Executive,,High,4.0,Cat_6,1.0
4783,7496,467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,0.0
4515,291,464088,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,0.0
2084,4262,463349,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2,0.0
204,2056,460714,Male,No,26,Yes,Entertainment,1.0,Low,3.0,Cat_6,0.0
2021,7491,465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,1.0
3242,7805,465007,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,0.0
534,5719,461133,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
3613,2267,460318,Male,No,30,Yes,Entertainment,14.0,Low,3.0,Cat_6,0.0
2578,3864,460492,Female,No,43,No,Marketing,10.0,Low,,Cat_3,0.0
5024,1889,465367,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6,1.0
1906,530,463757,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
2755,6303,462237,Female,No,22,No,Healthcare,1.0,Low,9.0,Cat_4,0.0
2829,387,462723,Female,Yes,46,No,Artist,8.0,Average,2.0,Cat_6,1.0
3525,2001,466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,1.0
5984,1901,460955,Male,No,19,No,Healthcare,,Low,5.0,Cat_4,0.0
274,6696,461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5,1.0
577,2954,460874,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
4225,4988,466607,Male,No,18,No,Marketing,2.0,Low,2.0,Cat_3,0.0
5503,3351,460285,Female,No,57,Yes,Doctor,0.0,Low,2.0,Cat_6,1.0
3290,7327,459578,Male,Yes,35,Yes,Executive,2.0,Average,5.0,Cat_6,1.0
6147,6739,464846,Male,No,25,No,Entertainment,8.0,Low,2.0,Cat_4,0.0
4840,4669,461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
2557,943,459453,Male,Yes,88,Yes,Lawyer,,Low,,Cat_6,1.0
3313,818,464581,Female,No,25,No,Doctor,,Low,4.0,Cat_6,0.0
1131,1301,465863,Male,No,27,No,Healthcare,5.0,Low,3.0,Cat_6,0.0
6037,4627,467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,1.0
5543,3962,462912,Female,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,0.0
5655,1469,465652,Female,Yes,31,No,Marketing,0.0,Low,2.0,Cat_2,0.0
2542,6626,465780,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
3426,7278,466362,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
4691,6195,464835,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_4,0.0
3184,5518,465399,Male,No,39,Yes,Entertainment,1.0,Low,1.0,Cat_4,1.0
1640,4139,465039,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,1.0
3632,2463,466452,Female,No,33,Yes,Engineer,0.0,Low,3.0,Cat_1,0.0
518,7780,459170,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
1217,6778,466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6,0.0
2040,7865,467569,Male,No,19,No,Healthcare,,Low,4.0,Cat_6,0.0
541,1830,460786,Male,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,1.0
2596,6872,463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6,0.0
4793,6653,464850,Female,,51,No,Artist,,Average,3.0,Cat_4,1.0
572,7438,460688,Male,Yes,28,No,Doctor,5.0,Low,2.0,Cat_3,0.0
3277,7002,463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,1.0
4627,7729,467733,Male,Yes,62,No,Executive,9.0,High,3.0,Cat_6,1.0
4035,786,460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,Cat_1,0.0
3176,2570,460480,Male,No,18,No,Healthcare,0.0,Low,7.0,Cat_3,0.0
111,7830,462771,Female,Yes,46,Yes,Marketing,,High,3.0,Cat_6,1.0
4804,5659,465162,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
1749,5432,463756,Male,Yes,68,No,Executive,1.0,Average,2.0,Cat_6,1.0
4258,4070,460183,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,0.0
5958,5315,466167,Male,Yes,56,No,,1.0,Low,2.0,Cat_4,1.0
4130,5662,459522,Male,Yes,47,Yes,Entertainment,,Average,4.0,Cat_6,1.0
2927,181,462594,Male,Yes,52,No,Entertainment,,Average,5.0,Cat_4,1.0
436,1585,459204,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_6,1.0
970,1715,467870,Male,No,27,Yes,Entertainment,0.0,Low,5.0,Cat_6,1.0
4692,7046,461808,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_7,1.0
3281,228,464801,Male,No,40,No,Marketing,1.0,Low,1.0,Cat_4,0.0
5739,2178,463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,1.0
2946,3450,466749,Male,No,21,,Healthcare,1.0,Low,5.0,Cat_3,0.0
1988,1014,461460,Male,Yes,43,Yes,Executive,7.0,High,3.0,Cat_6,1.0
1630,2613,466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6,1.0
4872,7765,463225,Female,Yes,43,Yes,Artist,,Average,2.0,Cat_6,1.0
730,7793,460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6,0.0
2995,4245,464169,Male,,89,No,Lawyer,1.0,High,2.0,Cat_6,0.0
4598,73,460191,Female,No,33,No,Healthcare,8.0,Low,4.0,Cat_6,0.0
4800,6619,462223,Male,Yes,78,No,,0.0,Low,1.0,Cat_4,0.0
1853,254,465425,Female,No,31,No,Engineer,1.0,Low,4.0,Cat_6,1.0
2585,1079,460599,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_3,0.0
4491,7920,460810,Female,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6,0.0
1466,488,462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,Cat_2,1.0
170,3228,462615,Male,No,31,No,Doctor,4.0,Low,7.0,Cat_4,0.0
4145,4561,467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6,0.0
1693,2560,466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0,Cat_6,1.0
1786,2208,467728,Female,Yes,38,No,Engineer,1.0,High,5.0,Cat_6,1.0
5502,5629,467293,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,0.0
1024,4233,459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,Cat_6,1.0
2466,921,466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
3963,3992,466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,0.0
1229,4689,467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,1.0
2483,2610,463585,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
336,168,465301,Female,Yes,40,Yes,Artist,0.0,Low,3.0,Cat_3,1.0
4099,3794,462508,Male,Yes,37,Yes,Healthcare,0.0,Low,7.0,Cat_4,0.0
2849,236,462410,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_7,1.0
3398,4201,462553,Male,No,27,No,Artist,1.0,Low,1.0,Cat_6,1.0
1835,4797,463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,0.0
3344,5654,463282,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_3,1.0
4940,3024,464862,Female,No,20,No,Engineer,8.0,Low,5.0,Cat_4,0.0
4108,5766,462256,Female,Yes,59,Yes,Homemaker,0.0,Average,4.0,Cat_6,1.0
5160,3712,460665,Male,No,29,No,Entertainment,5.0,Low,1.0,Cat_6,0.0
2489,6568,462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,0.0
4487,5008,460412,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,0.0
1191,6767,463779,Female,No,32,No,Healthcare,0.0,Low,,Cat_7,0.0
3264,6212,462085,Female,No,30,Yes,Healthcare,0.0,Low,1.0,Cat_6,0.0
269,2792,462297,Female,No,29,Yes,Artist,14.0,Low,2.0,Cat_6,1.0
5048,1930,460919,Female,No,19,No,Healthcare,0.0,Low,,Cat_6,0.0
6362,7371,461677,Male,No,32,Yes,Healthcare,8.0,Low,,Cat_6,0.0
3214,8,465015,Female,Yes,61,Yes,Engineer,0.0,Low,3.0,Cat_7,0.0
4165,7476,466606,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,1.0
1424,2655,460924,Male,No,28,No,Doctor,1.0,Low,5.0,Cat_2,0.0
3253,4363,462605,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_4,0.0
3867,2925,464769,Female,,51,No,Engineer,9.0,Average,4.0,Cat_4,1.0
6039,1997,467355,Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
42,7083,467469,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_4,0.0
4011,7493,459783,Female,Yes,18,No,Artist,,High,,Cat_1,1.0
279,4647,467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,0.0
1686,5954,465311,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
3988,1660,462757,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
1769,7614,461308,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,0.0
4848,266,467343,Male,No,72,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
2407,6926,460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
5790,3465,462390,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_3,1.0
853,7331,466388,Male,,20,No,Healthcare,0.0,Low,2.0,Cat_6,0.0
6343,1449,462576,Female,No,21,No,Healthcare,9.0,Low,4.0,Cat_3,0.0
1469,4072,463100,Female,No,37,No,Homemaker,8.0,Low,1.0,Cat_6,0.0
1812,4386,466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,1.0
6402,4670,459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,1.0
4585,7430,466922,Female,No,22,No,Healthcare,0.0,Low,,Cat_6,0.0
593,2946,462233,Male,No,19,No,Healthcare,1.0,Low,7.0,Cat_4,0.0
2684,2648,467518,Male,No,21,No,Doctor,0.0,Low,,Cat_6,0.0
1073,7281,463490,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
4336,7351,459938,Male,No,61,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
4149,6395,467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,0.0
581,4553,462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
542,7731,461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6,1.0
1349,1148,466101,Female,No,22,No,Healthcare,0.0,Low,7.0,Cat_6,0.0
585,2266,459294,Male,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,0.0
4994,2231,463309,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,1.0
5317,6929,461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,0.0
1464,2413,461502,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
4375,6376,463963,Female,Yes,33,No,Engineer,5.0,High,3.0,Cat_6,0.0
4015,1299,459022,Male,Yes,67,Yes,Artist,10.0,Low,1.0,Cat_6,0.0
5140,6449,466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,1.0
3041,2246,462290,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,1.0
1779,2628,462793,Male,Yes,42,No,Executive,3.0,High,5.0,Cat_6,1.0
141,1978,459975,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,1.0
5111,5423,461065,Male,Yes,61,Yes,Executive,,Low,6.0,Cat_3,1.0
3078,1483,459668,Male,Yes,32,No,,5.0,Average,3.0,Cat_6,1.0
5367,3626,466498,Male,Yes,83,Yes,Lawyer,6.0,High,3.0,Cat_6,0.0
1912,6860,462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,1.0
23,864,464565,Male,No,30,Yes,Marketing,12.0,Low,4.0,Cat_6,0.0
1713,2138,459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1,1.0
1579,4484,464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,0.0
5555,1843,460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,0.0
988,835,459599,Female,No,19,No,Healthcare,,Low,4.0,Cat_1,0.0
5409,7052,461117,Female,No,30,Yes,Healthcare,0.0,Low,6.0,Cat_3,0.0
796,791,463154,Female,Yes,31,No,Artist,1.0,Low,4.0,Cat_6,0.0
6298,1125,462710,Female,No,28,Yes,Marketing,2.0,Low,3.0,Cat_6,0.0
2616,1307,466988,Female,No,72,Yes,Lawyer,0.0,Low,,Cat_6,1.0
2772,5558,463486,Male,Yes,43,No,Executive,,High,8.0,Cat_4,0.0
5616,4940,464814,Male,Yes,53,Yes,Artist,0.0,High,7.0,Cat_4,0.0
4764,6490,460628,Male,Yes,27,Yes,Entertainment,,Low,,Cat_3,1.0
4630,1577,467089,Male,Yes,69,No,Artist,0.0,Average,3.0,Cat_6,1.0
3263,3225,460540,Female,Yes,30,No,Artist,1.0,Average,2.0,Cat_3,0.0
3428,3187,464176,Female,Yes,40,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
749,974,467294,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,1.0
3818,3801,459015,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0.0
4754,4529,464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
2939,4895,460002,Female,Yes,58,Yes,Doctor,5.0,Average,3.0,Cat_2,0.0
5825,5900,461368,Male,No,32,Yes,Doctor,4.0,Low,5.0,Cat_6,0.0
3996,3006,464073,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_7,0.0
4238,6579,466481,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,1.0
4054,5390,461514,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,1.0
2728,271,462161,Female,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,0.0
1078,6152,460762,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,0.0
4772,5539,459419,Male,Yes,67,Yes,Doctor,1.0,Average,2.0,Cat_6,1.0
418,1264,459100,Female,No,63,Yes,Artist,14.0,Low,1.0,Cat_6,1.0
6384,4803,462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,1.0
2154,4135,460669,Male,,48,Yes,Executive,0.0,Low,2.0,Cat_1,1.0
5603,4381,462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_1,0.0
16,6392,464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,Cat_4,0.0
6391,1094,464460,Female,No,26,Yes,Healthcare,1.0,Low,2.0,Cat_6,0.0
608,1388,463825,Female,Yes,45,Yes,Artist,1.0,Average,3.0,,1.0
2601,7116,462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,1.0
828,2335,464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1,0.0
6446,2994,465814,Female,Yes,50,No,Artist,0.0,Average,5.0,Cat_4,1.0
180,5771,463224,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,1.0
3349,5765,467211,Female,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,1.0
244,3223,461366,Male,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,0.0
209,2420,462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,Cat_6,0.0
5096,1928,466917,Male,Yes,43,No,Executive,3.0,Low,,Cat_6,1.0
6173,6527,461110,Male,No,18,No,Healthcare,,Low,3.0,Cat_3,0.0
2335,6716,464031,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
4288,6419,462865,Female,No,25,Yes,Healthcare,,Low,1.0,Cat_6,0.0
5605,2527,462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
3316,4522,463481,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_7,1.0
201,2923,462520,Female,No,25,Yes,Artist,,Low,5.0,Cat_4,1.0
3402,4523,463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,0.0
3038,4210,463356,Male,No,29,Yes,Healthcare,5.0,Low,4.0,Cat_2,0.0
4672,134,460723,Female,Yes,50,Yes,Engineer,1.0,High,2.0,Cat_4,1.0
6036,840,464025,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_6,0.0
6360,592,463483,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6,0.0
3864,3764,461364,Female,No,46,No,Doctor,0.0,Low,2.0,Cat_6,1.0
4780,751,461951,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
1303,4741,462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,1.0
3466,3761,466841,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_4,0.0
4733,6178,460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0,Cat_1,1.0
4400,1567,464313,Male,Yes,30,No,Homemaker,1.0,Average,3.0,Cat_6,0.0
1164,6538,466390,Female,Yes,61,Yes,Homemaker,1.0,Average,,Cat_3,1.0
4000,7842,460536,Male,No,33,No,Engineer,2.0,Low,4.0,Cat_3,0.0
4815,6149,463617,Male,No,29,No,Marketing,1.0,Low,2.0,Cat_6,0.0
1747,576,462713,Female,No,40,Yes,Engineer,,Low,1.0,Cat_3,1.0
4125,5984,463567,Male,Yes,40,Yes,Doctor,1.0,Average,2.0,Cat_6,1.0
6183,4023,459688,Male,No,52,Yes,Artist,3.0,Low,1.0,Cat_6,1.0
5029,1175,463423,Male,Yes,63,No,Executive,0.0,Average,3.0,Cat_6,1.0
402,5691,464159,Female,Yes,68,Yes,Artist,1.0,Low,1.0,Cat_4,1.0
1520,7701,466244,Female,No,30,No,Healthcare,3.0,Low,3.0,Cat_4,1.0
4684,5522,460769,Female,Yes,76,No,Lawyer,1.0,High,2.0,Cat_6,1.0
2834,1926,467465,Male,No,19,No,Healthcare,,Low,6.0,Cat_6,0.0
4610,1150,461936,Male,Yes,72,No,Lawyer,0.0,High,2.0,Cat_6,1.0
1560,4022,465600,Male,Yes,40,Yes,Engineer,7.0,Low,2.0,Cat_3,1.0
5338,2437,463359,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
3493,7689,465926,Male,Yes,26,Yes,Healthcare,6.0,Low,2.0,Cat_6,0.0
4440,6165,463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6,1.0
4915,6823,465896,Male,No,32,No,Doctor,2.0,Low,2.0,Cat_6,0.0
5780,3073,461222,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_7,0.0
2973,2050,463044,Male,Yes,80,Yes,Lawyer,,High,2.0,Cat_6,1.0
3658,5488,464358,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
5842,7090,466960,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
2626,7017,462830,Male,No,21,No,Healthcare,,Low,1.0,Cat_2,0.0
524,192,459395,Male,Yes,42,No,Executive,8.0,Low,2.0,Cat_6,0.0
119,6984,466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,1.0
1400,2599,460663,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,0.0
2132,4682,460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
775,2475,465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6,0.0
1151,6144,464558,Male,No,30,Yes,Healthcare,9.0,Low,5.0,Cat_6,0.0
3688,4269,466842,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_2,0.0
4374,3230,462945,Male,Yes,51,Yes,Artist,1.0,Average,4.0,Cat_6,1.0
4381,4956,460937,Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4,1.0
966,7277,463115,Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,Cat_6,0.0
4409,5364,465346,Female,No,37,Yes,Marketing,1.0,Low,3.0,Cat_6,0.0
6320,5616,461665,Male,Yes,61,Yes,Entertainment,4.0,Average,2.0,Cat_5,1.0
6416,4132,463799,Female,No,41,Yes,Artist,0.0,Low,4.0,Cat_2,1.0
5903,2089,467646,Male,No,31,No,Healthcare,,Low,7.0,Cat_6,0.0
3634,7514,467142,Male,Yes,40,Yes,Executive,0.0,Low,4.0,Cat_6,1.0
2464,4491,462198,Female,No,39,No,Engineer,2.0,Low,,Cat_3,0.0
3880,4383,465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,0.0
5796,5075,461731,Male,Yes,79,No,Entertainment,0.0,Low,1.0,Cat_6,1.0
389,2731,465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,Cat_6,1.0
1427,1710,464619,Male,Yes,27,Yes,Entertainment,10.0,Low,2.0,Cat_6,1.0
